"","timestamp","Playa.Novillero.Wind.Speed..80.m.","Playa.Novillero.Wind.Direction..80.m."
"378",2020-04-27 17:00:00,12.594856,239.03625
"379",2020-04-27 18:00:00,12.904882,239.85861
"380",2020-04-27 19:00:00,10.587918,234.68878
"381",2020-04-27 20:00:00,8.913181,223.36343
"382",2020-04-27 21:00:00,6.12,208.0725
"383",2020-04-27 22:00:00,3.96,180
"384",2020-04-27 23:00:00,4.072935,135
"385",2020-04-26 00:00:00,9.449572,107.74467
"386",2020-04-26 01:00:00,9.178235,101.30993
"387",2020-04-26 02:00:00,8.647496,92.38594
"388",2020-04-26 03:00:00,7.5685663,87.27369
"389",2020-04-26 04:00:00,7.6367526,81.869896
"390",2020-04-26 05:00:00,7.69592,79.2157
"392",2020-04-26 07:00:00,6.9153743,51.34018
"393",2020-04-26 08:00:00,6.9153743,51.34018
"394",2020-04-26 09:00:00,1.8,360
"395",2020-04-26 10:00:00,3.2599385,263.65982
"396",2020-04-26 11:00:00,5.6920996,251.56506
"397",2020-04-26 12:00:00,8.854829,243.43495
"398",2020-04-26 13:00:00,10.805998,240.01837
"399",2020-04-26 14:00:00,13.53236,241.38954
"400",2020-04-26 15:00:00,13.089354,238.49574
"401",2020-04-26 16:00:00,13.979872,235.49149
"402",2020-04-26 17:00:00,12.313894,232.12502
"403",2020-04-26 18:00:00,12.819235,231.84277
"416",2020-04-27 07:00:00,10.587917,72.18111
"417",2020-04-27 08:00:00,7.968939,71.56504
"418",2020-04-27 09:00:00,1.8,89.99999
"419",2020-04-27 10:00:00,3.0547013,225
"420",2020-04-27 11:00:00,6.12,241.92752
"421",2020-04-27 12:00:00,9.83268,246.2505
"422",2020-04-27 13:00:00,11.113451,245.09525
"423",2020-04-27 14:00:00,14.33234,244.72229
"424",2020-04-27 15:00:00,15.459054,242.24146
"425",2020-04-27 16:00:00,16.1198,240.57254
"426",2020-04-27 17:00:00,11.885453,234.86581
"427",2020-04-27 18:00:00,11.983188,237.26477
"428",2020-04-27 19:00:00,6.989936,235.49149
"429",2020-04-27 20:00:00,6.792466,237.99463
"430",2020-04-27 21:00:00,3.319036,229.39871
"431",2020-04-27 22:00:00,1.835647,168.69006
"432",2020-04-27 23:00:00,4.1046314,105.25512
"433",2020-04-28 00:00:00,5.1544156,102.09476
"434",2020-04-28 01:00:00,5.3999996,89.99999
"435",2020-04-28 02:00:00,6.0347,72.64597
"436",2020-04-28 03:00:00,6.12,61.927513
"437",2020-04-28 04:00:00,6.297428,59.036255
"438",2020-04-28 05:00:00,6.297428,59.036255
"439",2020-04-28 06:00:00,6.989936,55.491463
"440",2020-04-28 07:00:00,9.605998,77.00538
"441",2020-04-28 08:00:00,7.968939,71.56504
"442",2020-04-28 09:00:00,2.52,89.99999
"443",2020-04-28 10:00:00,3.0758414,200.55605
"444",2020-04-28 11:00:00,5.0911684,225
"445",2020-04-28 12:00:00,9,233.1301
"446",2020-04-28 13:00:00,10.685391,237.38075
"447",2020-04-28 14:00:00,15.315873,240.42216
"448",2020-04-28 15:00:00,16.610792,240.1011
"449",2020-04-28 16:00:00,17.906157,239.82648
"450",2020-04-28 17:00:00,13.397612,239.30028
"451",2020-04-28 18:00:00,12.7279215,241.26021
"452",2020-04-28 19:00:00,6.792466,237.99463
"453",2020-04-28 20:00:00,5.95906,244.98311
"454",2020-04-28 21:00:00,1.8,233.1301
"455",2020-04-28 22:00:00,0.71999997,89.99999
"456",2020-04-28 23:00:00,3.4152596,71.56504
"457",2020-04-29 00:00:00,5.5887027,75.06858
"458",2020-04-29 01:00:00,6.151683,69.443954
"459",2020-04-29 02:00:00,6.28713,66.37062
"460",2020-04-29 03:00:00,5.815978,68.19859
"461",2020-04-29 04:00:00,6.12,61.927513
"462",2020-04-29 05:00:00,6.297428,59.036255
"463",2020-04-29 06:00:00,6.696387,53.746155
"464",2020-04-29 07:00:00,10.495713,67.83366
"465",2020-04-29 08:00:00,6.830519,71.56504
"466",2020-04-29 09:00:00,1.8,89.99999
"467",2020-04-29 10:00:00,3.319036,229.39871
"468",2020-04-29 11:00:00,5.991594,237.26477
"469",2020-04-29 12:00:00,9.659814,243.43495
"470",2020-04-29 13:00:00,10.163227,247.0679
"471",2020-04-29 14:00:00,11.440979,245.85446
"472",2020-04-29 15:00:00,10.805998,240.01837
"473",2020-04-29 16:00:00,12.287555,238.17256
"474",2020-04-29 17:00:00,10.990322,238.3925
"475",2020-04-29 18:00:00,11.4862,237.80426
"476",2020-04-29 19:00:00,5.4833565,246.8014
"477",2020-04-29 20:00:00,6.12,241.92752
"478",2020-04-29 21:00:00,4.829907,206.56505
"479",2020-04-29 22:00:00,5.4119864,176.18593
"480",2020-04-29 23:00:00,5.692099,145.30484
"481",2020-04-30 00:00:00,6.638072,130.60129
"482",2020-04-30 01:00:00,6.792466,122.00538
"483",2020-04-30 02:00:00,6.151683,110.556046
"484",2020-04-30 03:00:00,5.7599998,89.99999
"485",2020-04-30 04:00:00,5.937272,75.96376
"486",2020-04-30 05:00:00,5.8048253,60.25511
"487",2020-04-30 06:00:00,6.9153743,51.34018
"488",2020-04-30 07:00:00,7.729527,62.241455
"489",2020-04-30 08:00:00,2.7416782,66.8014
"490",2020-04-30 09:00:00,1.8,233.1301
"491",2020-04-30 10:00:00,3.8939953,236.30994
"492",2020-04-30 11:00:00,5.1919937,236.30994
"493",2020-04-30 12:00:00,9.659814,243.43495
"494",2020-04-30 13:00:00,11.770403,246.57132
"495",2020-04-30 14:00:00,14.986553,245.89777
"496",2020-04-30 15:00:00,14.81259,244.05771
"497",2020-04-30 16:00:00,16.434305,241.18921
"498",2020-04-30 17:00:00,15.575981,236.30994
"499",2020-04-30 18:00:00,16.870138,230.19443
"500",2020-04-30 19:00:00,5.815978,201.8014
"501",2020-04-30 20:00:00,7.9932966,234.16235
"502",2020-04-30 21:00:00,6.2145634,259.992
"503",2020-04-30 22:00:00,4.73506,278.74615
"504",2020-04-30 23:00:00,2.8116899,320.19443
"505",2020-05-01 00:00:00,3.9763298,5.194412
"506",2020-05-01 01:00:00,5.1919937,33.690063
"507",2020-05-01 02:00:00,5.3517847,42.27368
"508",2020-05-01 03:00:00,5.3517847,42.27368
"509",2020-05-01 04:00:00,5.6233797,50.194427
"510",2020-05-01 05:00:00,5.6233797,50.194427
"511",2020-05-01 06:00:00,6.1305785,49.76364
"512",2020-05-01 07:00:00,7.42159,67.166336
"513",2020-05-01 08:00:00,3.319036,49.398697
"514",2020-05-01 09:00:00,0.5091169,315
"515",2020-05-01 10:00:00,4.452954,255.96376
"516",2020-05-01 11:00:00,6.638072,257.4712
"517",2020-05-01 12:00:00,10.587917,252.18112
"518",2020-05-01 13:00:00,12.768586,248.49857
"519",2020-05-01 14:00:00,17.25373,246.64444
"520",2020-05-01 15:00:00,18.03237,243.9465
"521",2020-05-01 16:00:00,19.33639,241.04901
"522",2020-05-01 17:00:00,12.88981,234.09029
"523",2020-05-01 18:00:00,12.387348,234.46233
"524",2020-05-01 19:00:00,6.1094027,225
"525",2020-05-01 20:00:00,6.8777895,222.8789
"526",2020-05-01 21:00:00,4.198285,210.96376
"527",2020-05-01 22:00:00,2.6208394,195.9454
"528",2020-05-01 23:00:00,1.2979984,123.69006
"529",2020-05-02 00:00:00,2.8799999,89.99999
"530",2020-05-02 01:00:00,4.73506,81.25384
"531",2020-05-02 02:00:00,4.896529,72.89727
"532",2020-05-02 03:00:00,4.6800003,67.380135
"533",2020-05-02 04:00:00,4.6800003,67.380135
"534",2020-05-02 05:00:00,4.6800003,67.380135
"535",2020-05-02 06:00:00,5.00128,59.74356
"536",2020-05-02 07:00:00,7.2805495,81.46923
"537",2020-05-02 08:00:00,2.16,89.99999
"538",2020-05-02 09:00:00,2.5959969,213.69006
"539",2020-05-02 10:00:00,5.495161,238.3925
"540",2020-05-02 11:00:00,6.439876,243.43495
"541",2020-05-02 12:00:00,9.504273,245.37643
"542",2020-05-02 13:00:00,10.144082,242.52557
"543",2020-05-02 14:00:00,12.7279215,241.26021
"544",2020-05-02 15:00:00,12.10157,239.62088
"545",2020-05-02 16:00:00,12.979984,236.30994
"546",2020-05-02 17:00:00,11.480557,228.81409
"547",2020-05-02 18:00:00,11.200571,225
"548",2020-05-02 19:00:00,9.19939,210.57922
"549",2020-05-02 20:00:00,8.891344,201.37062
"550",2020-05-02 21:00:00,7.208994,182.86241
"551",2020-05-02 22:00:00,5.937272,165.96376
"552",2020-05-02 23:00:00,6.3690495,137.2906
"553",2020-05-03 00:00:00,7.7879906,123.69006
"554",2020-05-03 01:00:00,8.891344,111.37062
"555",2020-05-03 02:00:00,8.557102,104.620865
"556",2020-05-03 03:00:00,7.5170207,106.69924
"557",2020-05-03 04:00:00,6.830519,108.434944
"558",2020-05-03 05:00:00,5.937272,104.03624
"559",2020-05-03 06:00:00,5.506941,101.30993
"560",2020-05-03 07:00:00,5.4477882,97.59464
"561",2020-05-03 08:00:00,2.968636,104.03624
"562",2020-05-03 09:00:00,2.52,180
"563",2020-05-03 10:00:00,4.8965297,216.02737
"564",2020-05-03 11:00:00,6.1305785,220.23636
"565",2020-05-03 12:00:00,9.449572,229.63547
"566",2020-05-03 13:00:00,10.233123,230.7106
"567",2020-05-03 14:00:00,12.096214,233.47115
"568",2020-05-03 15:00:00,11.212135,227.60257
"569",2020-05-03 16:00:00,11.720751,222.51045
"570",2020-05-03 17:00:00,10.990322,211.6075
"571",2020-05-03 18:00:00,11.753877,207.34988
"572",2020-05-03 19:00:00,9.779817,186.3402
"573",2020-05-03 20:00:00,9.36,180
"574",2020-05-03 21:00:00,8.209263,164.74487
"575",2020-05-03 22:00:00,7.9036193,149.93141
"576",2020-05-03 23:00:00,8.14587,135
"577",2020-05-05 00:00:00,5.937272,165.96376
"578",2020-05-05 01:00:00,5.315336,151.69923
"579",2020-05-05 02:00:00,4.39436,124.99202
"580",2020-05-05 03:00:00,4.452954,104.03624
"581",2020-05-05 04:00:00,4.68,89.99999
"582",2020-05-05 05:00:00,4.3349743,85.23635
"583",2020-05-05 06:00:00,5.8603754,79.38034
"584",2020-05-05 07:00:00,5.815978,68.19859
"585",2020-05-05 08:00:00,4.198285,59.036232
"586",2020-05-05 09:00:00,0.35999998,180
"587",2020-05-05 10:00:00,5.00128,239.74356
"588",2020-05-05 11:00:00,7.0911775,246.0375
"589",2020-05-05 12:00:00,10.636766,246.0375
"590",2020-05-05 13:00:00,12.10157,247.24902
"591",2020-05-05 14:00:00,13.049689,245.55606
"592",2020-05-05 15:00:00,12.10157,247.24902
"593",2020-05-05 16:00:00,14.118243,250.641
"594",2020-05-05 17:00:00,14.003029,252.03087
"595",2020-05-05 18:00:00,15.315873,246.44774
"596",2020-05-05 19:00:00,3.219938,243.43495
"597",2020-05-05 20:00:00,5.8603754,280.61966
"598",2020-05-05 21:00:00,3.7585104,286.69925
"599",2020-05-05 22:00:00,1.8,270
"600",2020-05-05 23:00:00,1.2979984,236.30994
"601",2020-05-06 00:00:00,1.8,180
"602",2020-05-06 01:00:00,2.52,180
"603",2020-05-06 02:00:00,2.2768397,161.56505
"604",2020-05-06 03:00:00,3.396233,147.99461
"605",2020-05-06 04:00:00,4.1046314,105.25512
"606",2020-05-06 05:00:00,6.924738,81.02737
"607",2020-05-06 06:00:00,6.6087217,60.64225
"608",2020-05-06 07:00:00,9.028754,66.501434
"609",2020-05-06 08:00:00,2.3051248,51.34018
"610",2020-05-06 09:00:00,1.835647,258.69006
"611",2020-05-06 10:00:00,5.0142193,248.9625
"612",2020-05-06 11:00:00,7.342588,258.69006
"613",2020-05-06 12:00:00,11.440978,257.27563
"614",2020-05-06 13:00:00,13.450708,254.47589
"615",2020-05-06 14:00:00,15.542662,256.6075
"616",2020-05-06 15:00:00,14.458382,251.11392
"617",2020-05-06 16:00:00,14.118243,250.641
"618",2020-05-06 17:00:00,11.440978,257.27563
"619",2020-05-06 18:00:00,10.829959,254.57785
"620",2020-05-06 19:00:00,7.7879906,236.30994
"621",2020-05-06 20:00:00,9,233.1301
"622",2020-05-06 21:00:00,6.618519,225
"623",2020-05-06 22:00:00,4.6800003,202.61987
"624",2020-05-06 23:00:00,2.5455842,188.1301
"625",2020-05-07 00:00:00,1.609969,116.56505
"626",2020-05-07 01:00:00,3.6179552,84.289406
"627",2020-05-07 02:00:00,3.8773184,68.19859
"628",2020-05-07 03:00:00,3.8939953,56.30993
"629",2020-05-07 04:00:00,4.072935,44.999985
"630",2020-05-07 05:00:00,4.8965297,36.027374
"631",2020-05-07 06:00:00,5.991594,32.735214
"632",2020-05-07 07:00:00,9.693296,58.671295
"633",2020-05-07 08:00:00,4.39436,55.007973
"634",2020-05-07 09:00:00,0.35999998,360
"635",2020-05-07 10:00:00,3.7064266,240.9454
"636",2020-05-07 11:00:00,6.297428,239.03625
"637",2020-05-07 12:00:00,12.245293,245.69547
"638",2020-05-07 13:00:00,15.315873,246.44774
"639",2020-05-07 14:00:00,19.855558,247.61987
"640",2020-05-07 15:00:00,20.056877,248.9625
"641",2020-05-07 16:00:00,16.279802,251.96573
"642",2020-05-07 17:00:00,10.829959,254.57785
"643",2020-05-07 18:00:00,9.114471,260.90973
"644",2020-05-07 19:00:00,3.4152596,251.56506
"645",2020-05-07 20:00:00,6.3690495,222.7094
"646",2020-05-07 21:00:00,6.8777895,227.1211
"647",2020-05-07 22:00:00,5.692099,235.30484
"648",2020-05-07 23:00:00,3.5455887,246.0375
"649",2020-05-08 00:00:00,2.16,270
"650",2020-05-08 01:00:00,0.5091169,315
"651",2020-05-08 02:00:00,1.2979984,56.30993
"652",2020-05-08 03:00:00,2.5959969,56.30993
"653",2020-05-08 04:00:00,3.096837,54.46232
"654",2020-05-08 05:00:00,3.8268526,48.81407
"655",2020-05-08 06:00:00,4.3349743,41.63353
"656",2020-05-08 07:00:00,7.5685663,64.65382
"657",2020-05-08 08:00:00,4.072935,44.999985
"658",2020-05-08 09:00:00,1.0182338,44.999985
"659",2020-05-08 10:00:00,3.7585104,253.30075
"660",2020-05-08 11:00:00,6.9527545,248.7495
"661",2020-05-08 12:00:00,11.043261,250.9744
"662",2020-05-08 13:00:00,12.0694,252.64598
"663",2020-05-08 14:00:00,14.917212,250.25317
"664",2020-05-08 15:00:00,15.716793,249.90477
"665",2020-05-08 16:00:00,17.114204,247.75098
"666",2020-05-08 17:00:00,12.7279215,241.26021
"667",2020-05-08 18:00:00,10.383987,236.30994
"668",2020-05-08 19:00:00,5.495161,238.3925
"669",2020-05-08 20:00:00,6.489992,236.30994
"670",2020-05-08 21:00:00,3.8268526,228.81409
"671",2020-05-08 22:00:00,1.9386592,201.8014
"672",2020-05-08 23:00:00,1.9386592,111.80141
"673",2020-05-09 00:00:00,5.04,89.99999
"674",2020-05-09 01:00:00,6.12,89.99999
"675",2020-05-09 02:00:00,6.12,89.99999
"676",2020-05-09 03:00:00,5.7599998,89.99999
"677",2020-05-09 04:00:00,5.8048253,82.874985
"678",2020-05-09 05:00:00,5.937272,75.96376
"679",2020-05-09 06:00:00,6.151683,69.443954
"680",2020-05-09 07:00:00,10.931203,72.75854
"681",2020-05-09 08:00:00,7.289444,69.77513
"682",2020-05-09 09:00:00,2.1897945,80.537674
"683",2020-05-09 10:00:00,1.8,216.8699
"684",2020-05-09 11:00:00,5.00128,239.74356
"685",2020-05-09 12:00:00,10.028439,248.9625
"686",2020-05-09 13:00:00,12.864649,252.07208
"687",2020-05-09 14:00:00,16.394829,250.76932
"688",2020-05-09 15:00:00,17.193533,250.42688
"689",2020-05-09 16:00:00,18.792551,249.82935
"690",2020-05-09 17:00:00,16.45007,246.8014
"691",2020-05-09 18:00:00,14.168641,242.78389
"692",2020-05-09 19:00:00,5.904439,232.43141
"693",2020-05-09 20:00:00,6.8777895,227.1211
"694",2020-05-09 21:00:00,4.198285,210.96376
"695",2020-05-09 22:00:00,2.52,180
"696",2020-05-09 23:00:00,2.4149535,116.56505
"697",2020-05-10 00:00:00,5.0911684,98.1301
"698",2020-05-10 01:00:00,6.162207,96.70984
"699",2020-05-10 02:00:00,6.4799995,89.99999
"700",2020-05-10 03:00:00,6.519877,83.65981
"701",2020-05-10 04:00:00,7.072878,75.25644
"702",2020-05-10 05:00:00,6.9247384,62.102737
"703",2020-05-10 06:00:00,7.7879906,56.30993
"704",2020-05-10 07:00:00,9.028754,66.501434
"705",2020-05-10 08:00:00,5.8048253,60.25511
"706",2020-05-10 09:00:00,1.2979984,56.30993
"707",2020-05-10 10:00:00,2.5455842,261.8699
"708",2020-05-10 11:00:00,6.489992,266.8202
"709",2020-05-10 12:00:00,10.8955765,262.40536
"710",2020-05-10 13:00:00,14.05845,267.06433
"711",2020-05-10 14:00:00,18.448023,264.40067
"712",2020-05-10 15:00:00,21.349546,264.19327
"713",2020-05-10 16:00:00,23.576563,262.98352
"714",2020-05-10 17:00:00,19.652176,261.57303
"715",2020-05-10 18:00:00,15.978486,255.65067
"716",2020-05-10 19:00:00,6.489992,250.55997
"717",2020-05-10 20:00:00,7.072878,255.25644
"718",2020-05-10 21:00:00,4.452954,255.96376
"719",2020-05-10 22:00:00,0.71999997,270
"720",2020-05-10 23:00:00,2.3051248,51.34018
"721",2020-05-11 00:00:00,3.7585104,73.30075
"722",2020-05-11 01:00:00,4.379589,80.537674
"723",2020-05-11 02:00:00,5.0911684,81.869896
"724",2020-05-11 03:00:00,5.5887027,75.06858
"725",2020-05-11 04:00:00,6.439876,63.43495
"726",2020-05-11 05:00:00,6.638072,49.398697
"727",2020-05-11 06:00:00,7.386582,43.025055
"728",2020-05-11 07:00:00,10.829958,68.55225
"729",2020-05-11 08:00:00,5.991594,57.26477
"730",2020-05-11 09:00:00,1.609969,26.565033
"731",2020-05-11 10:00:00,3.6,270
"732",2020-05-11 11:00:00,8.287822,272.48956
"733",2020-05-11 12:00:00,13.679999,270
"734",2020-05-11 13:00:00,17.283749,268.80652
"735",2020-05-11 14:00:00,24.546085,265.79465
"736",2020-05-11 15:00:00,24.162945,266.58344
"737",2020-05-11 16:00:00,23.828083,265.6677
"738",2020-05-11 17:00:00,20.721119,262.01068
"739",2020-05-11 18:00:00,15.725037,254.0546
"740",2020-05-11 19:00:00,8.0899935,237.72437
"741",2020-05-11 20:00:00,6.1094027,225
"742",2020-05-11 21:00:00,3.4152596,198.43495
"743",2020-05-11 22:00:00,2.5959969,146.30994
"744",2020-05-11 23:00:00,4.2136917,109.9831
"745",2020-05-12 00:00:00,5.8603754,100.61965
"746",2020-05-12 01:00:00,6.12,89.99999
"747",2020-05-12 02:00:00,6.2145634,79.99202
"748",2020-05-12 03:00:00,6.28713,66.37062
"749",2020-05-12 04:00:00,6.792466,57.994614
"750",2020-05-12 05:00:00,7.10031,59.534447
"751",2020-05-12 06:00:00,7.729527,62.241455
"752",2020-05-12 07:00:00,7.8954163,65.772255
"753",2020-05-12 08:00:00,7.8954163,65.772255
"754",2020-05-12 09:00:00,1.1384199,71.56504
"755",2020-05-12 10:00:00,3.396233,237.99463
"756",2020-05-12 11:00:00,5.95906,244.98311
"757",2020-05-12 12:00:00,9.693296,248.1986
"758",2020-05-12 13:00:00,11.298495,247.52057
"759",2020-05-12 14:00:00,14.84318,247.16635
"760",2020-05-12 15:00:00,15.978484,247.47943
"761",2020-05-12 16:00:00,17.447933,248.1986
"762",2020-05-12 17:00:00,14.372974,247.9321
"763",2020-05-12 18:00:00,12.904882,247.01129
"764",2020-05-12 19:00:00,8.707237,240.25513
"765",2020-05-12 20:00:00,6.8777895,227.1211
"766",2020-05-12 21:00:00,4.452954,194.03624
"767",2020-05-12 22:00:00,3.5455887,156.0375
"768",2020-05-12 23:00:00,4.8965297,126.027374
