"","timestamp","√.lvaro.Obreg√≥n.Wind.Speed..80.m.","√.lvaro.Obreg√≥n.Wind.Direction..80.m."
"379",2020-04-27 18:00:00,20.532627,92.009544
"380",2020-04-27 19:00:00,19.803272,91.04162
"381",2020-04-27 20:00:00,19.523155,95.29008
"382",2020-04-27 21:00:00,18.775301,94.398705
"383",2020-04-27 22:00:00,18.94024,81.25384
"384",2020-04-27 23:00:00,19.829433,74.19748
"385",2020-04-26 00:00:00,15.629972,97.943474
"386",2020-04-26 01:00:00,15.629972,97.943474
"387",2020-04-26 02:00:00,14.685176,101.30993
"388",2020-04-26 03:00:00,15.542662,103.392494
"389",2020-04-26 04:00:00,16.327497,104.03624
"390",2020-04-26 05:00:00,15.192682,103.70696
"391",2020-04-26 06:00:00,15.03835,101.04093
"393",2020-04-26 08:00:00,23.584808,102.33909
"394",2020-04-26 09:00:00,25.071096,105.83238
"395",2020-04-26 10:00:00,24.72495,106.05998
"396",2020-04-26 11:00:00,23.157824,101.659294
"397",2020-04-26 12:00:00,24.280659,105.47863
"398",2020-04-26 13:00:00,24.975283,105.03781
"399",2020-04-26 14:00:00,25.323128,104.82648
"400",2020-04-26 15:00:00,25.699057,101.30993
"401",2020-04-26 16:00:00,25.812277,98.01709
"402",2020-04-26 17:00:00,25.050413,97.431404
"403",2020-04-26 18:00:00,23.857979,95.19443
"404",2020-04-26 19:00:00,22.7057,92.72631
"417",2020-04-27 08:00:00,16.09969,100.30484
"418",2020-04-27 09:00:00,18.228943,99.09027
"419",2020-04-27 10:00:00,17.771753,96.98105
"420",2020-04-27 11:00:00,20.674158,97.00127
"421",2020-04-27 12:00:00,21.626984,92.862404
"422",2020-04-27 13:00:00,23.78453,92.60256
"423",2020-04-27 14:00:00,24.50381,92.52611
"424",2020-04-27 15:00:00,24.850431,91.66028
"425",2020-04-27 16:00:00,23.762726,90.86805
"426",2020-04-27 17:00:00,23.411074,88.2376
"427",2020-04-27 18:00:00,22.42427,84.47246
"428",2020-04-27 19:00:00,21.791153,82.40536
"429",2020-04-27 20:00:00,21.99538,111.104836
"430",2020-04-27 21:00:00,21.322214,101.68936
"431",2020-04-27 22:00:00,18.775301,94.398705
"432",2020-04-27 23:00:00,16.203999,88.72697
"433",2020-04-28 00:00:00,14.512064,82.874985
"434",2020-04-28 01:00:00,13.556282,79.28687
"435",2020-04-28 02:00:00,13.849476,81.02737
"436",2020-04-28 03:00:00,13.722565,85.48601
"437",2020-04-28 04:00:00,15.119999,89.99999
"438",2020-04-28 05:00:00,13.698934,93.01279
"439",2020-04-28 06:00:00,12.682018,96.5198
"440",2020-04-28 07:00:00,11.252519,97.35238
"441",2020-04-28 08:00:00,9.028754,85.42608
"442",2020-04-28 09:00:00,18.35647,101.30993
"443",2020-04-28 10:00:00,20.431387,104.2811
"444",2020-04-28 11:00:00,21.313093,105.67952
"445",2020-04-28 12:00:00,21.829777,103.348724
"446",2020-04-28 13:00:00,23.087763,100.784294
"447",2020-04-28 14:00:00,23.863409,101.30993
"448",2020-04-28 15:00:00,24.149532,100.30484
"449",2020-04-28 16:00:00,23.377836,99.75242
"450",2020-04-28 17:00:00,22.91026,98.1301
"451",2020-04-28 18:00:00,22.461807,96.44159
"452",2020-04-28 19:00:00,21.349546,95.80673
"453",2020-04-28 20:00:00,22.314194,107.85032
"454",2020-04-28 21:00:00,20.265795,102.308014
"455",2020-04-28 22:00:00,17.518356,99.46232
"456",2020-04-28 23:00:00,15.517629,93.990906
"457",2020-04-29 00:00:00,13.679999,89.99999
"458",2020-04-29 01:00:00,13.324863,91.54815
"459",2020-04-29 02:00:00,12.605142,91.63657
"460",2020-04-29 03:00:00,13.32,89.99999
"461",2020-04-29 04:00:00,14.417988,87.137596
"462",2020-04-29 05:00:00,14.044615,88.53119
"463",2020-04-29 06:00:00,14.417988,92.862404
"464",2020-04-29 07:00:00,14.440443,94.28915
"465",2020-04-29 08:00:00,12.849528,101.30993
"466",2020-04-29 09:00:00,19.721298,111.412964
"467",2020-04-29 10:00:00,21.273533,113.96249
"468",2020-04-29 11:00:00,21.897945,117.40757
"469",2020-04-29 12:00:00,21.30093,120.465546
"470",2020-04-29 13:00:00,20.608229,117.012665
"471",2020-04-29 14:00:00,19.130875,109.798874
"472",2020-04-29 15:00:00,20.620806,106.22019
"473",2020-04-29 16:00:00,21.41319,106.60698
"474",2020-04-29 17:00:00,23.749088,104.03624
"475",2020-04-29 18:00:00,23.313995,103.392494
"476",2020-04-29 19:00:00,21.829777,103.348724
"477",2020-04-29 20:00:00,23.936617,102.15494
"478",2020-04-29 21:00:00,26.299719,109.17901
"479",2020-04-29 22:00:00,23.806318,110.353226
"480",2020-04-29 23:00:00,17.76081,107.700424
"481",2020-04-30 00:00:00,11.384199,108.434944
"482",2020-04-30 01:00:00,4.829907,116.56505
"483",2020-04-30 02:00:00,1.8,89.99999
"484",2020-04-30 03:00:00,1.8,36.86989
"485",2020-04-30 04:00:00,3.7585104,73.30075
"486",2020-04-30 05:00:00,5.0911684,81.869896
"487",2020-04-30 06:00:00,5.6920996,108.434944
"488",2020-04-30 07:00:00,4.0249224,116.56505
"489",2020-04-30 08:00:00,5.4477882,82.40536
"490",2020-04-30 09:00:00,8.825508,101.76829
"491",2020-04-30 10:00:00,8.209263,105.25512
"492",2020-04-30 11:00:00,6.489992,93.179825
"493",2020-04-30 12:00:00,6.9899354,78.11134
"494",2020-04-30 13:00:00,9.826088,61.557068
"495",2020-04-30 14:00:00,11.753877,62.65013
"496",2020-04-30 15:00:00,14.48972,63.43495
"497",2020-04-30 16:00:00,15.137133,64.65382
"498",2020-04-30 17:00:00,15.778518,62.85031
"499",2020-04-30 18:00:00,17.068707,62.354027
"500",2020-04-30 19:00:00,18.25026,75.14138
"501",2020-04-30 20:00:00,20.380579,72.525215
"502",2020-04-30 21:00:00,16.327497,104.03624
"503",2020-04-30 22:00:00,11.592894,53.841812
"504",2020-04-30 23:00:00,10.233123,50.7106
"505",2020-05-01 00:00:00,10.823973,86.18592
"506",2020-05-01 01:00:00,9.793058,107.10272
"507",2020-05-01 02:00:00,7.2805495,98.53076
"508",2020-05-01 03:00:00,6.130579,86.63353
"509",2020-05-01 04:00:00,7.24486,63.43495
"510",2020-05-01 05:00:00,8.669949,48.366455
"511",2020-05-01 06:00:00,10.009036,52.305756
"512",2020-05-01 07:00:00,9.793059,53.97262
"513",2020-05-01 08:00:00,11.304229,350.83765
"514",2020-05-01 09:00:00,9.255571,13.495728
"515",2020-05-01 10:00:00,8.287822,55.61966
"516",2020-05-01 11:00:00,9.255571,76.504265
"517",2020-05-01 12:00:00,11.525623,75.52971
"518",2020-05-01 13:00:00,14.759999,77.31962
"519",2020-05-01 14:00:00,16.808569,80.134186
"520",2020-05-01 15:00:00,18.228943,80.90972
"521",2020-05-01 16:00:00,19.245697,82.47618
"522",2020-05-01 17:00:00,20.523155,88.99491
"523",2020-05-01 18:00:00,20.316889,97.125015
"524",2020-05-01 19:00:00,21.829777,103.348724
"525",2020-05-01 20:00:00,24.023088,119.63838
"526",2020-05-01 21:00:00,19.652176,118.442924
"527",2020-05-01 22:00:00,13.979872,124.508514
"528",2020-05-01 23:00:00,8.534353,117.64597
"529",2020-05-02 00:00:00,5.8603754,79.38034
"530",2020-05-02 01:00:00,7.8954163,46.847595
"531",2020-05-02 02:00:00,9,53.130096
"532",2020-05-02 03:00:00,10.30883,65.224846
"533",2020-05-02 04:00:00,11.525623,75.52971
"534",2020-05-02 05:00:00,11.525623,75.52971
"535",2020-05-02 06:00:00,10.829959,74.577835
"536",2020-05-02 07:00:00,10.483357,74.054596
"537",2020-05-02 08:00:00,9,89.99999
"538",2020-05-02 09:00:00,13.849476,98.97262
"539",2020-05-02 10:00:00,16.263872,95.079605
"540",2020-05-02 11:00:00,16.981165,94.86451
"541",2020-05-02 12:00:00,18.486622,96.70984
"542",2020-05-02 13:00:00,20.364674,98.1301
"543",2020-05-02 14:00:00,21.349546,95.80673
"544",2020-05-02 15:00:00,22.782625,95.44032
"545",2020-05-02 16:00:00,22.862125,97.236916
"546",2020-05-02 17:00:00,23.441502,100.61965
"547",2020-05-02 18:00:00,23.83896,104.87568
"548",2020-05-02 19:00:00,22.61419,103.81502
"549",2020-05-02 20:00:00,20.780453,104.03624
"550",2020-05-02 21:00:00,19.13426,101.94417
"551",2020-05-02 22:00:00,16.62249,94.96974
"552",2020-05-02 23:00:00,14.417988,92.862404
"553",2020-05-03 00:00:00,12.620554,93.27049
"554",2020-05-03 01:00:00,11.570515,95.35582
"555",2020-05-03 02:00:00,10.948973,99.46232
"556",2020-05-03 03:00:00,10.483357,105.9454
"557",2020-05-03 04:00:00,9.793058,107.10272
"558",2020-05-03 05:00:00,9.449572,107.74467
"559",2020-05-03 06:00:00,9.9571085,102.52881
"560",2020-05-03 07:00:00,10.182337,98.1301
"561",2020-05-03 08:00:00,14.494192,104.381386
"562",2020-05-03 09:00:00,15.978486,104.34933
"563",2020-05-03 10:00:00,16.071491,105.59281
"564",2020-05-03 11:00:00,17.309973,106.92751
"565",2020-05-03 12:00:00,16.279802,108.03428
"566",2020-05-03 13:00:00,16.279802,108.03428
"567",2020-05-03 14:00:00,16.862455,106.11341
"568",2020-05-03 15:00:00,18.161278,103.76078
"569",2020-05-03 16:00:00,19.13426,101.94417
"570",2020-05-03 17:00:00,19.770523,100.49147
"571",2020-05-03 18:00:00,20.008356,98.27589
"572",2020-05-03 19:00:00,19.602652,97.38604
"573",2020-05-03 20:00:00,18.64369,100.00798
"574",2020-05-03 21:00:00,18.0036,101.534615
"575",2020-05-03 22:00:00,16.263872,95.079605
"576",2020-05-03 23:00:00,15.4800005,89.99999
"577",2020-05-05 00:00:00,14.471821,84.289406
"578",2020-05-05 01:00:00,12.261158,86.63353
"579",2020-05-05 02:00:00,12.959999,89.99999
"580",2020-05-05 03:00:00,13.339445,93.094055
"581",2020-05-05 04:00:00,13.493999,99.21102
"582",2020-05-05 05:00:00,11.966953,96.911224
"583",2020-05-05 06:00:00,10.805999,91.90914
"584",2020-05-05 07:00:00,10.853866,84.289406
"585",2020-05-05 08:00:00,14.04,89.99999
"586",2020-05-05 09:00:00,19.201874,96.45882
"587",2020-05-05 10:00:00,20.696085,103.06931
"588",2020-05-05 11:00:00,22.35481,104.93142
"589",2020-05-05 12:00:00,23.587555,105.9454
"590",2020-05-05 13:00:00,24.94413,110.26569
"591",2020-05-05 14:00:00,24.490585,114.30454
"592",2020-05-05 15:00:00,24.821732,109.48613
"593",2020-05-05 16:00:00,24.033876,106.534836
"594",2020-05-05 17:00:00,23.510508,101.48199
"595",2020-05-05 18:00:00,23.441502,100.61965
"596",2020-05-05 19:00:00,21.749481,102.42594
"597",2020-05-05 20:00:00,21.434364,97.721825
"598",2020-05-05 21:00:00,18.089775,95.71059
"599",2020-05-05 22:00:00,15.517629,86.00909
"600",2020-05-05 23:00:00,13.698934,86.98721
"601",2020-05-06 00:00:00,12.599999,89.99999
"602",2020-05-06 01:00:00,11.159999,89.99999
"603",2020-05-06 02:00:00,11.183201,86.30861
"604",2020-05-06 03:00:00,11.966953,83.08877
"605",2020-05-06 04:00:00,12.261158,86.63353
"606",2020-05-06 05:00:00,11.525623,88.21008
"607",2020-05-06 06:00:00,10.853866,84.289406
"608",2020-05-06 07:00:00,10.823973,86.18592
"609",2020-05-06 08:00:00,11.27553,73.30075
"610",2020-05-06 09:00:00,16.215992,87.45519
"611",2020-05-06 10:00:00,17.294992,92.38594
"612",2020-05-06 11:00:00,18.374111,92.245735
"613",2020-05-06 12:00:00,19.45333,92.12109
"614",2020-05-06 13:00:00,19.852295,94.15964
"615",2020-05-06 14:00:00,18.161278,103.76078
"616",2020-05-06 15:00:00,18.228943,99.09027
"617",2020-05-06 16:00:00,18.175545,97.96961
"618",2020-05-06 17:00:00,13.797912,97.49586
"619",2020-05-06 18:00:00,14.332341,101.59217
"620",2020-05-06 19:00:00,14.081478,85.60129
"621",2020-05-06 20:00:00,22.930048,112.13549
"622",2020-05-06 21:00:00,20.5484,86.98721
"623",2020-05-06 22:00:00,18.043148,61.38954
"624",2020-05-06 23:00:00,18.671474,56.00354
"625",2020-05-07 00:00:00,18.668005,50.47737
"626",2020-05-07 01:00:00,16.375053,56.659294
"627",2020-05-07 02:00:00,15.034041,73.30075
"628",2020-05-07 03:00:00,14.408997,77.00538
"629",2020-05-07 04:00:00,13.358861,75.96376
"630",2020-05-07 05:00:00,15.111424,77.61923
"631",2020-05-07 06:00:00,12.768586,68.49856
"632",2020-05-07 07:00:00,11.304229,52.76516
"633",2020-05-07 08:00:00,13.479583,34.114456
"634",2020-05-07 09:00:00,14.291592,40.914368
"635",2020-05-07 10:00:00,19.523155,67.2176
"636",2020-05-07 11:00:00,19.721298,68.58703
"637",2020-05-07 12:00:00,21.575987,64.29004
"638",2020-05-07 13:00:00,23.068108,67.036224
"639",2020-05-07 14:00:00,24.627787,74.74488
"640",2020-05-07 15:00:00,24.280659,74.52137
"641",2020-05-07 16:00:00,22.89611,73.559616
"642",2020-05-07 17:00:00,21.175835,72.18111
"643",2020-05-07 18:00:00,21.175835,72.18111
"644",2020-05-07 19:00:00,21.194187,69.102234
"645",2020-05-07 20:00:00,21.09305,62.56028
"646",2020-05-07 21:00:00,21.659918,74.577835
"647",2020-05-07 22:00:00,20.431387,75.718895
"648",2020-05-07 23:00:00,19.242327,72.58202
"649",2020-05-08 00:00:00,16.73516,71.175285
"650",2020-05-08 01:00:00,16.279802,71.965706
"651",2020-05-08 02:00:00,16.62249,72.34988
"652",2020-05-08 03:00:00,16.055353,70.346176
"653",2020-05-08 04:00:00,14.48972,63.43495
"654",2020-05-08 05:00:00,13.684735,54.637527
"655",2020-05-08 06:00:00,13.18308,55.007973
"656",2020-05-08 07:00:00,12.181624,55.840294
"657",2020-05-08 08:00:00,12.7279215,44.999985
"658",2020-05-08 09:00:00,18.782204,77.828545
"659",2020-05-08 10:00:00,21.26744,87.08916
"660",2020-05-08 11:00:00,21.96295,89.06081
"661",2020-05-08 12:00:00,20.16,89.99999
"662",2020-05-08 13:00:00,20.188908,93.06648
"663",2020-05-08 14:00:00,20.172853,92.0454
"664",2020-05-08 15:00:00,19.829433,93.12212
"665",2020-05-08 16:00:00,20.240196,95.10216
"666",2020-05-08 17:00:00,19.770523,100.49147
"667",2020-05-08 18:00:00,19.13426,101.94417
"668",2020-05-08 19:00:00,18.861387,103.240524
"669",2020-05-08 20:00:00,17.873556,99.2726
"670",2020-05-08 21:00:00,16.808569,99.86581
"671",2020-05-08 22:00:00,14.417988,92.862404
"672",2020-05-08 23:00:00,12.599999,89.99999
"673",2020-05-09 00:00:00,10.440001,89.99999
"674",2020-05-09 01:00:00,10.446206,88.02507
"675",2020-05-09 02:00:00,11.542478,86.42367
"676",2020-05-09 03:00:00,13.138765,80.537674
"677",2020-05-09 04:00:00,14.84318,75.96376
"678",2020-05-09 05:00:00,15.978486,75.650665
"679",2020-05-09 06:00:00,17.811815,75.96376
"680",2020-05-09 07:00:00,17.373497,84.05313
"681",2020-05-09 08:00:00,19.08,89.99999
"682",2020-05-09 09:00:00,20.478907,100.124664
"683",2020-05-09 10:00:00,19.35314,99.637535
"684",2020-05-09 11:00:00,17.462784,98.29714
"685",2020-05-09 12:00:00,17.373497,95.94686
"686",2020-05-09 13:00:00,17.313717,93.576324
"687",2020-05-09 14:00:00,18.057508,94.57392
"688",2020-05-09 15:00:00,18.94024,98.74616
"689",2020-05-09 16:00:00,18.861387,103.240524
"690",2020-05-09 17:00:00,18,106.2602
"691",2020-05-09 18:00:00,13.358861,104.03624
"692",2020-05-09 19:00:00,11.27553,106.69924
"693",2020-05-09 20:00:00,20.65848,112.54305
"694",2020-05-09 21:00:00,21.868332,110.22485
"695",2020-05-09 22:00:00,15.575981,123.69006
"696",2020-05-09 23:00:00,17.713316,127.56859
"697",2020-05-10 00:00:00,11.923557,118.88658
"698",2020-05-10 01:00:00,8.089993,110.854454
"699",2020-05-10 02:00:00,10.009036,127.69424
"700",2020-05-10 03:00:00,11.480557,131.18591
"701",2020-05-10 04:00:00,7.653705,131.18591
"702",2020-05-10 05:00:00,6.12,151.9275
"703",2020-05-10 06:00:00,4.452954,165.96376
"704",2020-05-10 07:00:00,1.8,180
"705",2020-05-10 08:00:00,6.9247384,297.89728
"706",2020-05-10 09:00:00,3.319036,282.5288
"707",2020-05-10 10:00:00,3.671294,11.309921
"708",2020-05-10 11:00:00,4.896529,107.10272
"709",2020-05-10 12:00:00,6.87779,96.009
"710",2020-05-10 13:00:00,7.2,89.99999
"711",2020-05-10 14:00:00,5.506941,101.30993
"712",2020-05-10 15:00:00,6.9899354,101.88866
"713",2020-05-10 16:00:00,7.9526596,95.19443
"714",2020-05-10 17:00:00,9,89.99999
"715",2020-05-10 18:00:00,9.726665,87.8789
"716",2020-05-10 19:00:00,9,73.73979
"717",2020-05-10 20:00:00,17.208603,322.65067
"718",2020-05-10 21:00:00,12.7279215,331.26022
"719",2020-05-10 22:00:00,14.007655,334.0935
"720",2020-05-10 23:00:00,14.386494,328.29858
"721",2020-05-11 00:00:00,13.783817,319.2364
"722",2020-05-11 01:00:00,15.021105,314.029
"723",2020-05-11 02:00:00,15.782622,315
"724",2020-05-11 03:00:00,16.08761,319.53778
"725",2020-05-11 04:00:00,15.484185,324.46234
"726",2020-05-11 05:00:00,15.496736,329.26453
"727",2020-05-11 06:00:00,15.137133,334.65384
"728",2020-05-11 07:00:00,13.53236,331.38956
"729",2020-05-11 08:00:00,9.220499,321.3402
"730",2020-05-11 09:00:00,9.511088,330.5241
"731",2020-05-11 10:00:00,10.805998,330.01837
"732",2020-05-11 11:00:00,12.594856,329.03625
"733",2020-05-11 12:00:00,12.7279215,331.26022
"734",2020-05-11 13:00:00,14.182355,336.0375
"735",2020-05-11 14:00:00,14.145756,345.25644
"736",2020-05-11 15:00:00,16.215992,357.4552
"737",2020-05-11 16:00:00,19.201874,6.4588013
"738",2020-05-11 17:00:00,20.275385,16.504364
"739",2020-05-11 18:00:00,18.678415,27.552795
"740",2020-05-11 19:00:00,19.406637,40.485992
"741",2020-05-11 20:00:00,20.188908,58.861015
"742",2020-05-11 21:00:00,20.380579,72.525215
"743",2020-05-11 22:00:00,20.326454,67.067894
"744",2020-05-11 23:00:00,19.083395,54.21102
"745",2020-05-12 00:00:00,17.072504,42.436203
"746",2020-05-12 01:00:00,16.78156,35.39479
"747",2020-05-12 02:00:00,15.315873,29.577835
"748",2020-05-12 03:00:00,14.658676,24.676865
"749",2020-05-12 04:00:00,12.979984,19.440033
"750",2020-05-12 05:00:00,12.496719,11.633621
"751",2020-05-12 06:00:00,13.138765,9.462311
"752",2020-05-12 07:00:00,12.324414,6.7098236
"753",2020-05-12 08:00:00,12.7279215,8.130096
"754",2020-05-12 09:00:00,12.015589,8.615646
"755",2020-05-12 10:00:00,11.043261,19.025604
"756",2020-05-12 11:00:00,10.44,46.397186
"757",2020-05-12 12:00:00,10.137692,73.495636
"758",2020-05-12 13:00:00,12.964998,88.40886
"759",2020-05-12 14:00:00,14.77755,92.7927
"760",2020-05-12 15:00:00,15.4800005,89.99999
"761",2020-05-12 16:00:00,15.876775,86.0995
"762",2020-05-12 17:00:00,16.595179,86.26859
"763",2020-05-12 18:00:00,17.643673,88.83086
"764",2020-05-12 19:00:00,18.359999,89.99999
"765",2020-05-12 20:00:00,17.654688,92.33731
"766",2020-05-12 21:00:00,15.941944,96.48307
"767",2020-05-12 22:00:00,14.081478,94.398705
"768",2020-05-12 23:00:00,12.599999,89.99999
