"","timestamp","Armadillo.de.los.Infante.Wind.Speed..80.m.","Armadillo.de.los.Infante.Wind.Direction..80.m."
"381",2020-04-27 20:00:00,30.453527,96.78896
"382",2020-04-27 21:00:00,26.478973,97.0284
"383",2020-04-27 22:00:00,18.532133,97.815285
"384",2020-04-27 23:00:00,15.328561,99.46232
"385",2020-04-26 00:00:00,26.260265,123.254364
"386",2020-04-26 01:00:00,19.66536,113.7495
"387",2020-04-26 02:00:00,14.145756,104.74355
"388",2020-04-26 03:00:00,10.239453,100.124664
"389",2020-04-26 04:00:00,7.2359104,95.71059
"390",2020-04-26 05:00:00,5.771239,86.42367
"391",2020-04-26 06:00:00,5.315336,61.699234
"393",2020-04-26 08:00:00,9.9571085,77.47118
"394",2020-04-26 09:00:00,10.948973,80.537674
"395",2020-04-26 10:00:00,11.570515,84.64417
"396",2020-04-26 11:00:00,13.684735,91.50743
"397",2020-04-26 12:00:00,14.799459,94.18491
"398",2020-04-26 13:00:00,17.462784,98.29714
"399",2020-04-26 14:00:00,18.782204,102.17145
"400",2020-04-26 15:00:00,22.26477,104.03624
"401",2020-04-26 16:00:00,27.504095,104.40002
"402",2020-04-26 17:00:00,31.89608,106.38954
"403",2020-04-26 18:00:00,35.52162,107.700424
"404",2020-04-26 19:00:00,39.39986,109.75946
"417",2020-04-27 08:00:00,9.387651,147.52881
"418",2020-04-27 09:00:00,7.7879906,146.30994
"419",2020-04-27 10:00:00,8.161764,138.57634
"420",2020-04-27 11:00:00,10.514218,128.04704
"421",2020-04-27 12:00:00,14.021525,119.19748
"422",2020-04-27 13:00:00,19.66536,113.7495
"423",2020-04-27 14:00:00,22.127556,111.97451
"424",2020-04-27 15:00:00,22.66857,110.44955
"425",2020-04-27 16:00:00,20.188908,111.99113
"427",2020-04-27 18:00:00,26.525429,97.800186
"428",2020-04-27 19:00:00,29.533169,99.11786
"429",2020-04-27 20:00:00,30.599998,118.07248
"430",2020-04-27 21:00:00,17.25373,113.35556
"431",2020-04-27 22:00:00,11.928989,95.19443
"432",2020-04-27 23:00:00,9.605998,102.99461
"433",2020-04-28 00:00:00,8.557102,104.620865
"434",2020-04-28 01:00:00,9.227524,110.556046
"435",2020-04-28 02:00:00,7.754637,111.80141
"436",2020-04-28 03:00:00,6.6185193,112.380135
"437",2020-04-28 04:00:00,5.00128,120.25643
"438",2020-04-28 05:00:00,4.1046314,127.874985
"439",2020-04-28 06:00:00,2.4149535,153.43495
"440",2020-04-28 07:00:00,1.2979984,236.30994
"441",2020-04-28 08:00:00,2.8799999,89.99999
"442",2020-04-28 09:00:00,0.71999997,180
"443",2020-04-28 10:00:00,2.0364676,225
"444",2020-04-28 11:00:00,3.319036,229.39871
"445",2020-04-28 12:00:00,3.7064266,240.9454
"446",2020-04-28 13:00:00,3.6179552,264.28943
"447",2020-04-28 14:00:00,2.6208394,285.9454
"448",2020-04-28 15:00:00,2.52,360
"449",2020-04-28 16:00:00,2.9024127,29.744873
"450",2020-04-28 17:00:00,4.1046314,74.74488
"451",2020-04-28 18:00:00,8.287822,92.48955
"452",2020-04-28 19:00:00,22.505037,97.35238
"453",2020-04-28 20:00:00,19.201874,120.41107
"454",2020-04-28 21:00:00,21.575987,115.70995
"455",2020-04-28 22:00:00,21.325253,111.80141
"456",2020-04-28 23:00:00,17.533146,109.17901
"457",2020-04-29 00:00:00,14.689589,107.10272
"458",2020-04-29 01:00:00,13.896187,106.55707
"459",2020-04-29 02:00:00,9.826088,98.42697
"460",2020-04-29 03:00:00,7.5599995,89.99999
"461",2020-04-29 04:00:00,7.5170207,106.69924
"462",2020-04-29 05:00:00,7.928177,129.47246
"463",2020-04-29 06:00:00,8.654986,163.07248
"464",2020-04-29 07:00:00,9.3876505,184.39871
"465",2020-04-29 08:00:00,6.9899354,191.88866
"466",2020-04-29 09:00:00,4.2136917,199.98311
"467",2020-04-29 10:00:00,3.8773184,201.8014
"468",2020-04-29 11:00:00,2.5959969,213.69006
"469",2020-04-29 12:00:00,0.5091169,225
"470",2020-04-29 13:00:00,4.6938257,32.47119
"471",2020-04-29 14:00:00,10.97262,41.009094
"472",2020-04-29 15:00:00,16.055355,47.726303
"473",2020-04-29 16:00:00,16.179987,57.72435
"474",2020-04-29 17:00:00,17.418196,71.93952
"475",2020-04-29 18:00:00,22.608458,80.83765
"476",2020-04-29 19:00:00,31.338614,88.02507
"477",2020-04-29 20:00:00,10.661107,101.68936
"478",2020-04-29 21:00:00,17.414476,82.874985
"479",2020-04-29 22:00:00,30.77105,96.04409
"480",2020-04-29 23:00:00,41.741375,104.99507
"481",2020-04-30 00:00:00,43.037693,107.525566
"482",2020-04-30 01:00:00,31.435646,103.24051
"483",2020-04-30 02:00:00,18.129137,96.84277
"484",2020-04-30 03:00:00,15.328561,99.46232
"485",2020-04-30 04:00:00,12.864649,107.92791
"486",2020-04-30 05:00:00,9.793058,107.10272
"487",2020-04-30 06:00:00,8.287822,92.48955
"488",2020-04-30 07:00:00,8.64,89.99999
"489",2020-04-30 08:00:00,7.2,126.869896
"490",2020-04-30 09:00:00,10.587917,107.818886
"491",2020-04-30 10:00:00,13.358861,104.03624
"492",2020-04-30 11:00:00,16.24394,102.80426
"493",2020-04-30 12:00:00,23.377836,99.75242
"494",2020-04-30 13:00:00,28.528723,100.17551
"495",2020-04-30 14:00:00,31.355152,102.60016
"496",2020-04-30 15:00:00,32.83705,105.25512
"497",2020-04-30 16:00:00,31.450073,105.9454
"498",2020-04-30 17:00:00,28.988384,104.381386
"499",2020-04-30 18:00:00,24.717085,102.61932
"500",2020-04-30 19:00:00,23.051247,104.47029
"501",2020-04-30 20:00:00,23.667091,116.175285
"502",2020-04-30 21:00:00,21.194187,110.897766
"503",2020-04-30 22:00:00,20.140705,114.27444
"504",2020-04-30 23:00:00,17.22742,116.02959
"505",2020-05-01 00:00:00,12.245293,114.30454
"506",2020-05-01 01:00:00,9.826088,118.442924
"507",2020-05-01 02:00:00,6.9247384,117.89726
"508",2020-05-01 03:00:00,5.154415,114.77514
"509",2020-05-01 04:00:00,3.6,126.869896
"510",2020-05-01 05:00:00,2.3051248,128.6598
"511",2020-05-01 06:00:00,1.2979984,123.69006
"512",2020-05-01 07:00:00,0,180
"513",2020-05-01 08:00:00,1.0182338,44.999985
"514",2020-05-01 09:00:00,1.1384199,108.434944
"515",2020-05-01 10:00:00,1.484318,104.03624
"516",2020-05-01 11:00:00,2.8799999,89.99999
"517",2020-05-01 12:00:00,5.3999996,89.99999
"518",2020-05-01 13:00:00,9,89.99999
"519",2020-05-01 14:00:00,12.599999,89.99999
"520",2020-05-01 15:00:00,16.56,89.99999
"521",2020-05-01 16:00:00,18.374111,92.245735
"522",2020-05-01 17:00:00,20.598795,95.013115
"523",2020-05-01 18:00:00,23.97989,97.76516
"524",2020-05-01 19:00:00,28.1169,103.324524
"525",2020-05-01 20:00:00,24.821732,109.48613
"526",2020-05-01 21:00:00,23.540806,113.42869
"527",2020-05-01 22:00:00,20.46941,113.860176
"528",2020-05-01 23:00:00,16.45007,113.19859
"529",2020-05-02 00:00:00,12.641076,109.9831
"530",2020-05-02 01:00:00,10.636766,113.96249
"531",2020-05-02 02:00:00,7.24486,116.56505
"532",2020-05-02 03:00:00,5.3517847,132.27368
"533",2020-05-02 04:00:00,3.7585104,163.30075
"534",2020-05-02 05:00:00,3.319036,192.52881
"535",2020-05-02 06:00:00,3.319036,229.39871
"536",2020-05-02 07:00:00,3.9763298,264.80557
"537",2020-05-02 08:00:00,3.096837,324.46234
"538",2020-05-02 09:00:00,2.52,360
"539",2020-05-02 10:00:00,2.4149535,26.565033
"540",2020-05-02 11:00:00,3.8773184,68.19859
"541",2020-05-02 12:00:00,4.802999,77.00538
"542",2020-05-02 13:00:00,6.830519,71.56504
"543",2020-05-02 14:00:00,10.144082,62.52556
"544",2020-05-02 15:00:00,15.596767,71.14684
"545",2020-05-02 16:00:00,18.584509,81.085075
"546",2020-05-02 17:00:00,22.319998,89.99999
"547",2020-05-02 18:00:00,25.509243,98.93059
"548",2020-05-02 19:00:00,31.655441,107.19854
"549",2020-05-02 20:00:00,27.943512,111.93848
"550",2020-05-02 21:00:00,21.461555,112.69379
"551",2020-05-02 22:00:00,17.992796,109.88516
"552",2020-05-02 23:00:00,15.844089,111.31791
"553",2020-05-03 00:00:00,13.849477,117.89726
"554",2020-05-03 01:00:00,12.287555,121.82744
"555",2020-05-03 02:00:00,9.504272,127.30394
"556",2020-05-03 03:00:00,7.8954163,133.15239
"557",2020-05-03 04:00:00,7.10031,149.53445
"558",2020-05-03 05:00:00,6.28713,166.75948
"559",2020-05-03 06:00:00,3.96,180
"560",2020-05-03 07:00:00,2.3051248,231.3402
"561",2020-05-03 08:00:00,3.2399998,270
"562",2020-05-03 09:00:00,4.0249224,296.56506
"563",2020-05-03 10:00:00,3.0547013,315
"564",2020-05-03 11:00:00,2.1897945,9.462311
"565",2020-05-03 12:00:00,3.4152596,71.56504
"566",2020-05-03 13:00:00,5.771239,86.42367
"567",2020-05-03 14:00:00,7.2805495,81.46923
"568",2020-05-03 15:00:00,12.413476,73.141594
"569",2020-05-03 16:00:00,16.87398,78.929794
"570",2020-05-03 17:00:00,22.725668,86.36704
"571",2020-05-03 18:00:00,28.551426,95.063614
"572",2020-05-03 19:00:00,36.58918,103.079124
"573",2020-05-03 20:00:00,27.553526,107.48799
"574",2020-05-03 21:00:00,19.93048,106.79836
"575",2020-05-03 22:00:00,16.167967,101.56012
"576",2020-05-03 23:00:00,12.57426,103.24051
"577",2020-05-05 00:00:00,12.313894,127.874985
"578",2020-05-05 01:00:00,10.009036,127.69424
"579",2020-05-05 02:00:00,8.707237,119.74488
"580",2020-05-05 03:00:00,8.373386,115.46334
"581",2020-05-05 04:00:00,7.24486,116.56505
"582",2020-05-05 05:00:00,6.4096174,128.15723
"583",2020-05-05 06:00:00,5.904439,142.4314
"584",2020-05-05 07:00:00,4.1046314,164.74487
"585",2020-05-05 08:00:00,3.319036,192.52881
"586",2020-05-05 09:00:00,1.609969,243.43495
"587",2020-05-05 10:00:00,0.8049845,333.43497
"588",2020-05-05 11:00:00,3.319036,49.398697
"589",2020-05-05 12:00:00,5.154415,65.224846
"590",2020-05-05 13:00:00,6.28713,66.37062
"591",2020-05-05 14:00:00,6.8777895,47.121094
"592",2020-05-05 15:00:00,7.2,53.130096
"593",2020-05-05 16:00:00,7.172949,72.47443
"594",2020-05-05 17:00:00,8.647496,92.38594
"595",2020-05-05 18:00:00,10.483357,105.9454
"596",2020-05-05 19:00:00,13.009903,104.42077
"597",2020-05-05 20:00:00,29.940662,108.217094
"598",2020-05-05 21:00:00,29.827904,119.6591
"599",2020-05-05 22:00:00,21.413193,116.995834
"600",2020-05-05 23:00:00,23.188583,117.75854
"601",2020-05-06 00:00:00,22.314192,100.22216
"602",2020-05-06 01:00:00,17.227419,100.8403
"603",2020-05-06 02:00:00,8.0899935,122.27564
"604",2020-05-06 03:00:00,3.8268526,131.18591
"605",2020-05-06 04:00:00,4.379589,99.46232
"606",2020-05-06 05:00:00,4.6938252,94.398705
"607",2020-05-06 06:00:00,3.2399998,89.99999
"608",2020-05-06 07:00:00,2.16,89.99999
"609",2020-05-06 08:00:00,4.1046314,105.25512
"610",2020-05-06 09:00:00,5.771239,93.576324
"611",2020-05-06 10:00:00,10.105681,85.91438
"612",2020-05-06 11:00:00,18.03237,86.56637
"613",2020-05-06 12:00:00,24.490587,88.315315
"614",2020-05-06 13:00:00,28.802248,89.28384
"615",2020-05-06 14:00:00,31.68,89.99999
"616",2020-05-06 15:00:00,34.2,89.99999
"617",2020-05-06 16:00:00,34.57687,91.7899
"618",2020-05-06 17:00:00,33.672993,96.13725
"619",2020-05-06 18:00:00,33.50128,98.652534
"620",2020-05-06 19:00:00,34.877293,101.30993
"621",2020-05-06 20:00:00,33.70377,103.59094
"622",2020-05-06 21:00:00,30.396025,108.64953
"623",2020-05-06 22:00:00,19.995398,113.33404
"624",2020-05-06 23:00:00,16.62249,107.650116
"625",2020-05-07 00:00:00,13.556282,100.71312
"626",2020-05-07 01:00:00,11.159999,89.99999
"627",2020-05-07 02:00:00,9.449572,72.255325
"628",2020-05-07 03:00:00,8.217153,61.18921
"629",2020-05-07 04:00:00,6.193674,54.46232
"630",2020-05-07 05:00:00,5.315336,61.699234
"631",2020-05-07 06:00:00,4.802999,77.00538
"632",2020-05-07 07:00:00,4.6938252,85.60129
"633",2020-05-07 08:00:00,0.8049845,206.56505
"634",2020-05-07 09:00:00,2.6208394,105.9454
"635",2020-05-07 10:00:00,7.342588,101.30993
"636",2020-05-07 11:00:00,12.9249525,102.87499
"637",2020-05-07 12:00:00,18.511143,103.49573
"638",2020-05-07 13:00:00,22.805367,101.84207
"639",2020-05-07 14:00:00,25.346148,101.46953
"640",2020-05-07 15:00:00,27.607563,102.04257
"641",2020-05-07 16:00:00,28.73242,105.25512
"642",2020-05-07 17:00:00,29.487053,107.77132
"643",2020-05-07 18:00:00,29.035288,109.55824
"644",2020-05-07 19:00:00,28.916763,108.886086
"645",2020-05-07 20:00:00,20.771093,115.67681
"646",2020-05-07 21:00:00,21.09305,117.43973
"647",2020-05-07 22:00:00,17.22742,116.02959
"648",2020-05-07 23:00:00,12.303366,110.556046
"649",2020-05-08 00:00:00,7.771331,103.392494
"650",2020-05-08 01:00:00,5.4119864,93.81408
"651",2020-05-08 02:00:00,3.9763298,84.805565
"652",2020-05-08 03:00:00,3.671294,78.69006
"653",2020-05-08 04:00:00,2.7416782,66.8014
"654",2020-05-08 05:00:00,2.0364676,44.999985
"655",2020-05-08 06:00:00,2.2768397,18.434952
"656",2020-05-08 07:00:00,2.9024127,352.875
"657",2020-05-08 08:00:00,0.71999997,270
"658",2020-05-08 09:00:00,1.4399999,270
"659",2020-05-08 10:00:00,3.2599385,276.34018
"660",2020-05-08 11:00:00,5.506941,281.30994
"661",2020-05-08 12:00:00,10.028439,291.0375
"662",2020-05-08 13:00:00,10.883676,304.2157
"663",2020-05-08 14:00:00,8.557102,337.75098
"664",2020-05-08 15:00:00,10.105681,4.085617
"665",2020-05-08 16:00:00,11.435313,28.178574
"666",2020-05-08 17:00:00,11.988594,41.347763
"667",2020-05-08 18:00:00,11.983188,57.26477
"668",2020-05-08 19:00:00,13.493999,80.78897
"669",2020-05-08 20:00:00,7.386582,223.02507
"670",2020-05-08 21:00:00,7.072878,194.74356
"671",2020-05-08 22:00:00,6.9247384,152.10272
"672",2020-05-08 23:00:00,9.387651,122.47119
"673",2020-05-09 00:00:00,9.107359,108.434944
"674",2020-05-09 01:00:00,10.308831,102.09476
"675",2020-05-09 02:00:00,12.429127,100.00798
"676",2020-05-09 03:00:00,16.981165,94.86451
"677",2020-05-09 04:00:00,18.289274,100.20397
"678",2020-05-09 05:00:00,20.60823,109.384514
"679",2020-05-09 06:00:00,15.484185,107.59242
"680",2020-05-09 07:00:00,12.224107,103.62699
"681",2020-05-09 08:00:00,3.6179552,95.71059
"682",2020-05-09 09:00:00,6.696387,126.25384
"683",2020-05-09 10:00:00,11.090103,125.75388
"684",2020-05-09 11:00:00,15.03835,132.08916
"685",2020-05-09 12:00:00,13.281023,147.17145
"686",2020-05-09 13:00:00,15.7908325,136.84761
"687",2020-05-09 14:00:00,17.49615,126.63411
"688",2020-05-09 15:00:00,14.689588,126.027374
"689",2020-05-09 16:00:00,15.629971,118.92642
"690",2020-05-09 17:00:00,16.1198,113.702644
"691",2020-05-09 18:00:00,20.730501,110.323135
"692",2020-05-09 19:00:00,26.183659,108.434944
"693",2020-05-09 20:00:00,18.532133,114.07549
"694",2020-05-09 21:00:00,17.81909,98.1301
"695",2020-05-09 22:00:00,20.780453,104.03624
"696",2020-05-09 23:00:00,12.620554,93.27049
"697",2020-05-10 00:00:00,8.699793,114.44395
"698",2020-05-10 01:00:00,11.525623,104.47029
"699",2020-05-10 02:00:00,9.47012,98.74616
"700",2020-05-10 03:00:00,6.130579,86.63353
"701",2020-05-10 04:00:00,3.9763298,84.805565
"702",2020-05-10 05:00:00,2.9024127,82.874985
"703",2020-05-10 06:00:00,2.1897945,80.537674
"704",2020-05-10 07:00:00,2.2768397,71.56504
"705",2020-05-10 08:00:00,7.24486,116.56505
"706",2020-05-10 09:00:00,6.6087217,119.35774
"707",2020-05-10 10:00:00,8.39657,120.96376
"708",2020-05-10 11:00:00,10.144082,117.474434
"709",2020-05-10 12:00:00,11.966953,111.161255
"710",2020-05-10 13:00:00,15.815435,101.82149
"711",2020-05-10 14:00:00,21.03152,96.881714
"712",2020-05-10 15:00:00,25.764534,97.22431
"713",2020-05-10 16:00:00,30.599998,98.79741
"714",2020-05-10 17:00:00,32.97293,100.69651
"715",2020-05-10 18:00:00,34.838253,103.74905
"716",2020-05-10 19:00:00,39.658867,105.802505
"717",2020-05-10 20:00:00,35.864742,109.34433
"718",2020-05-10 21:00:00,30.085318,111.0375
"719",2020-05-10 22:00:00,25.417631,105.610985
"720",2020-05-10 23:00:00,20.833395,99.95062
"721",2020-05-11 00:00:00,16.700275,97.431404
"722",2020-05-11 01:00:00,13.849476,98.97262
"723",2020-05-11 02:00:00,10.495713,95.90614
"724",2020-05-11 03:00:00,9.746631,94.23639
"725",2020-05-11 04:00:00,7.5685663,92.72631
"726",2020-05-11 05:00:00,6.519877,96.34019
"727",2020-05-11 06:00:00,5.8048253,97.125015
"728",2020-05-11 07:00:00,5.1544156,102.09476
"729",2020-05-11 08:00:00,9.290511,125.537674
"730",2020-05-11 09:00:00,9.227524,110.556046
"731",2020-05-11 10:00:00,10.365251,110.323135
"732",2020-05-11 11:00:00,12.72283,115.11483
"733",2020-05-11 12:00:00,14.658676,114.67686
"734",2020-05-11 13:00:00,18.455048,110.556046
"735",2020-05-11 14:00:00,21.407139,109.653824
"736",2020-05-11 15:00:00,25.161398,109.21267
"737",2020-05-11 16:00:00,26.339111,111.65599
"738",2020-05-11 17:00:00,28.277763,111.665955
"739",2020-05-11 18:00:00,29.548521,112.190285
"740",2020-05-11 19:00:00,26.64,108.92464
"741",2020-05-11 20:00:00,18.584509,98.91492
"742",2020-05-11 21:00:00,16.923828,91.218864
"743",2020-05-11 22:00:00,15.226764,96.78896
"744",2020-05-11 23:00:00,10.661107,101.68936
"745",2020-05-12 00:00:00,7.072878,104.74355
"746",2020-05-12 01:00:00,6.28713,103.24051
"747",2020-05-12 02:00:00,5.1544156,102.09476
"748",2020-05-12 03:00:00,4.802999,102.99461
"749",2020-05-12 04:00:00,3.319036,102.52881
"750",2020-05-12 05:00:00,2.968636,104.03624
"751",2020-05-12 06:00:00,3.0758414,110.556046
"752",2020-05-12 07:00:00,2.968636,104.03624
"753",2020-05-12 08:00:00,2.6208394,105.9454
"754",2020-05-12 09:00:00,2.3051248,128.6598
"755",2020-05-12 10:00:00,2.4149535,153.43495
"756",2020-05-12 11:00:00,2.16,180
"757",2020-05-12 12:00:00,3.0758414,200.55605
"758",2020-05-12 13:00:00,3.4152596,198.43495
"759",2020-05-12 14:00:00,4.2136917,160.01689
"760",2020-05-12 15:00:00,4.510787,151.38954
"761",2020-05-12 16:00:00,5.6233797,129.80557
"762",2020-05-12 17:00:00,8.427383,109.9831
"763",2020-05-12 18:00:00,14.685176,101.30993
"764",2020-05-12 19:00:00,26.220753,98.68635
"765",2020-05-12 20:00:00,25.153671,99.057884
"766",2020-05-12 21:00:00,20.12461,100.30484
"767",2020-05-12 22:00:00,15.5843,96.632515
"768",2020-05-12 23:00:00,14.869351,96.95296
