"","timestamp","Amalia.Wind.Speed..80.m.","Amalia.Wind.Direction..80.m."
"379",2020-04-27 18:00:00,24.675106,246.8014
"380",2020-04-27 19:00:00,23.933908,254.29138
"381",2020-04-27 20:00:00,22.963936,260.98068
"382",2020-04-27 21:00:00,17.28,270
"383",2020-04-27 22:00:00,9.114471,279.09027
"384",2020-04-27 23:00:00,4.379589,279.46234
"385",2020-04-26 00:00:00,7.968939,251.56506
"386",2020-04-26 01:00:00,5.0142193,248.9625
"387",2020-04-26 02:00:00,2.2768397,251.56506
"388",2020-04-26 03:00:00,0,180
"389",2020-04-26 04:00:00,2.1897945,80.537674
"391",2020-04-26 06:00:00,4.32,89.99999
"392",2020-04-26 07:00:00,5.0911684,98.1301
"393",2020-04-26 08:00:00,4.6800003,112.61986
"394",2020-04-26 09:00:00,3.7585104,163.30075
"395",2020-04-26 10:00:00,5.315336,208.30077
"396",2020-04-26 11:00:00,8.209263,232.12502
"397",2020-04-26 12:00:00,12.397806,244.17902
"398",2020-04-26 13:00:00,16.73516,251.1753
"399",2020-04-26 14:00:00,19.137648,253.61046
"400",2020-04-26 15:00:00,21.518847,252.47443
"401",2020-04-26 16:00:00,22.206486,253.03384
"402",2020-04-26 17:00:00,23.34455,252.96223
"415",2020-04-27 06:00:00,10.966713,156.8014
"416",2020-04-27 07:00:00,9.021574,151.38954
"417",2020-04-27 08:00:00,6.297428,149.03624
"418",2020-04-27 09:00:00,8.557102,165.37912
"419",2020-04-27 10:00:00,10.799999,180
"420",2020-04-27 11:00:00,13.661038,198.43495
"421",2020-04-27 12:00:00,15.807239,210.06859
"422",2020-04-27 13:00:00,18.723461,217.9716
"423",2020-04-27 14:00:00,21.142147,227.07004
"424",2020-04-27 15:00:00,22.89611,233.31029
"425",2020-04-27 16:00:00,23.584808,238.73627
"426",2020-04-27 17:00:00,23.83624,244.98311
"427",2020-04-27 18:00:00,27.055143,244.79889
"428",2020-04-27 19:00:00,24.1388,252.64598
"429",2020-04-27 20:00:00,23.023119,260.09583
"430",2020-04-27 21:00:00,18.36353,268.8767
"431",2020-04-27 22:00:00,10.08,270
"432",2020-04-27 23:00:00,6.2145634,259.992
"433",2020-04-28 00:00:00,4.6800003,247.38014
"434",2020-04-28 01:00:00,3.396233,237.99463
"435",2020-04-28 02:00:00,1.5273507,225
"436",2020-04-28 03:00:00,1.08,89.99999
"437",2020-04-28 04:00:00,3.219938,63.43495
"438",2020-04-28 05:00:00,5.315336,61.699234
"439",2020-04-28 06:00:00,6.830519,71.56504
"440",2020-04-28 07:00:00,6.638072,77.47118
"441",2020-04-28 08:00:00,5.04,89.99999
"442",2020-04-28 09:00:00,4.829907,116.56505
"443",2020-04-28 10:00:00,6.0347,162.64597
"444",2020-04-28 11:00:00,7.8625183,195.9454
"445",2020-04-28 12:00:00,9.793059,216.02737
"446",2020-04-28 13:00:00,12.229406,227.38594
"447",2020-04-28 14:00:00,14.277983,236.30994
"448",2020-04-28 15:00:00,16.09969,243.43495
"449",2020-04-28 16:00:00,17.873554,251.2001
"450",2020-04-28 17:00:00,19.296133,255.96376
"451",2020-04-28 18:00:00,26.758923,252.78394
"452",2020-04-28 19:00:00,27.943514,255.06857
"453",2020-04-28 20:00:00,29.59235,260.1939
"454",2020-04-28 21:00:00,26.28,270
"455",2020-04-28 22:00:00,15.273505,278.1301
"456",2020-04-28 23:00:00,9.605998,282.99463
"457",2020-04-29 00:00:00,6.5693827,279.46234
"458",2020-04-29 01:00:00,4.802999,282.99463
"459",2020-04-29 02:00:00,2.968636,284.03625
"460",2020-04-29 03:00:00,1.9386592,338.1986
"461",2020-04-29 04:00:00,2.4149535,26.565033
"462",2020-04-29 05:00:00,3.8268526,48.81407
"463",2020-04-29 06:00:00,3.8268526,48.81407
"464",2020-04-29 07:00:00,4.896529,72.89727
"465",2020-04-29 08:00:00,3.7585104,73.30075
"466",2020-04-29 09:00:00,2.6208394,105.9454
"467",2020-04-29 10:00:00,2.1897945,189.46233
"468",2020-04-29 11:00:00,5.692099,235.30484
"469",2020-04-29 12:00:00,10.137692,253.49564
"470",2020-04-29 13:00:00,13.849476,261.02737
"471",2020-04-29 14:00:00,15.517629,266.0091
"472",2020-04-29 15:00:00,16.563911,268.75464
"473",2020-04-29 16:00:00,17.28,270
"474",2020-04-29 17:00:00,20.163212,271.02304
"475",2020-04-29 18:00:00,27.25559,257.79953
"476",2020-04-29 19:00:00,30.599998,261.20258
"477",2020-04-29 20:00:00,34.217045,271.80875
"478",2020-04-29 21:00:00,33.39473,281.1888
"479",2020-04-29 22:00:00,23.933908,285.70865
"480",2020-04-29 23:00:00,15.542662,283.39252
"481",2020-04-30 00:00:00,10.1376915,276.1155
"482",2020-04-30 01:00:00,6.8399997,270
"483",2020-04-30 02:00:00,3.319036,257.4712
"484",2020-04-30 03:00:00,1.08,180
"485",2020-04-30 04:00:00,3.5455887,113.96249
"486",2020-04-30 05:00:00,4.896529,107.10272
"487",2020-04-30 06:00:00,2.8116899,50.194427
"488",2020-04-30 07:00:00,0.71999997,360
"489",2020-04-30 08:00:00,1.08,270
"490",2020-04-30 09:00:00,3.5455887,246.0375
"491",2020-04-30 10:00:00,5.8048253,240.25513
"492",2020-04-30 11:00:00,9.339208,242.44719
"493",2020-04-30 12:00:00,12.397806,244.17902
"494",2020-04-30 13:00:00,16.42247,243.99666
"495",2020-04-30 14:00:00,19.161337,244.39783
"496",2020-04-30 15:00:00,21.749481,245.55606
"497",2020-04-30 16:00:00,22.881958,245.85446
"498",2020-04-30 17:00:00,23.73271,247.71442
"499",2020-04-30 18:00:00,21.461555,247.30621
"500",2020-04-30 19:00:00,23.452555,252.1213
"501",2020-04-30 20:00:00,25.14852,256.7595
"502",2020-04-30 21:00:00,23.441502,259.38034
"503",2020-04-30 22:00:00,17.581125,259.38034
"504",2020-04-30 23:00:00,10.587917,252.18112
"505",2020-05-01 00:00:00,6.489992,236.30994
"506",2020-05-01 01:00:00,5.904439,232.43141
"507",2020-05-01 02:00:00,4.6102495,231.3402
"508",2020-05-01 03:00:00,2.9024127,209.74489
"509",2020-05-01 04:00:00,2.4149535,153.43495
"510",2020-05-01 05:00:00,4.6938257,122.47119
"511",2020-05-01 06:00:00,4.379589,99.46232
"512",2020-05-01 07:00:00,7.342588,101.30993
"513",2020-05-01 08:00:00,6.9527545,111.2505
"514",2020-05-01 09:00:00,9.178235,131.82016
"515",2020-05-01 10:00:00,12.904882,157.01128
"516",2020-05-01 11:00:00,17.771753,173.01894
"517",2020-05-01 12:00:00,20.929596,183.94519
"518",2020-05-01 13:00:00,23.83896,194.87569
"519",2020-05-01 14:00:00,25.671307,202.24902
"520",2020-05-01 15:00:00,27.06472,208.61046
"521",2020-05-01 16:00:00,26.66188,214.54837
"522",2020-05-01 17:00:00,25.41763,217.51912
"523",2020-05-01 18:00:00,26.87491,219.01941
"524",2020-05-01 19:00:00,22.45315,221.0995
"525",2020-05-01 20:00:00,19.35314,223.49257
"526",2020-05-01 21:00:00,11.457958,223.72697
"527",2020-05-01 22:00:00,7.24486,206.56505
"528",2020-05-01 23:00:00,6.162207,186.70984
"529",2020-05-02 00:00:00,5.4477882,172.40535
"530",2020-05-02 01:00:00,5.0142193,158.9625
"531",2020-05-02 02:00:00,4.39436,145.00798
"532",2020-05-02 03:00:00,4.510787,118.61046
"533",2020-05-02 04:00:00,5.1544156,102.09476
"534",2020-05-02 05:00:00,6.519877,96.34019
"535",2020-05-02 06:00:00,10.495713,112.16634
"536",2020-05-02 07:00:00,10.041354,104.534454
"537",2020-05-02 08:00:00,9.449572,107.74467
"538",2020-05-02 09:00:00,14.003028,136.04163
"539",2020-05-02 10:00:00,18.057508,156.50143
"540",2020-05-02 11:00:00,21.03152,173.11827
"541",2020-05-02 12:00:00,22.725668,183.63295
"542",2020-05-02 13:00:00,25.14852,193.24052
"543",2020-05-02 14:00:00,26.208395,200.9245
"544",2020-05-02 15:00:00,27.381306,208.24974
"545",2020-05-02 16:00:00,25.77962,215.90973
"546",2020-05-02 17:00:00,24.703974,223.22853
"547",2020-05-02 18:00:00,23.233252,229.39871
"548",2020-05-02 19:00:00,22.476227,238.09189
"549",2020-05-02 20:00:00,22.218153,243.01978
"550",2020-05-02 21:00:00,15.827721,252.80145
"551",2020-05-02 22:00:00,7.928178,267.39746
"552",2020-05-02 23:00:00,3.6,270
"553",2020-05-03 00:00:00,1.08,270
"554",2020-05-03 01:00:00,0.35999998,360
"555",2020-05-03 02:00:00,1.0182338,44.999985
"556",2020-05-03 03:00:00,1.9386592,68.19859
"557",2020-05-03 04:00:00,3.4152596,71.56504
"558",2020-05-03 05:00:00,4.829907,63.43495
"559",2020-05-03 06:00:00,5.634891,63.43495
"560",2020-05-03 07:00:00,6.28713,66.37062
"561",2020-05-03 08:00:00,4.510787,61.38954
"562",2020-05-03 09:00:00,2.16,89.99999
"563",2020-05-03 10:00:00,4.73506,171.25385
"564",2020-05-03 11:00:00,9.449572,197.74467
"565",2020-05-03 12:00:00,12.979984,213.69006
"566",2020-05-03 13:00:00,16.299694,226.78992
"567",2020-05-03 14:00:00,18.581022,234.46233
"568",2020-05-03 15:00:00,21.261345,241.69925
"569",2020-05-03 16:00:00,22.26477,247.16635
"570",2020-05-03 17:00:00,22.768398,251.56506
"571",2020-05-03 18:00:00,22.180206,256.86597
"572",2020-05-03 19:00:00,23.319553,261.11935
"573",2020-05-03 20:00:00,23.78453,267.39743
"574",2020-05-03 21:00:00,19.45333,272.1211
"575",2020-05-03 22:00:00,10.086427,272.0454
"576",2020-05-03 23:00:00,6.4799995,270
"577",2020-05-05 00:00:00,8.049845,243.43495
"578",2020-05-05 01:00:00,5.154415,245.22485
"579",2020-05-05 02:00:00,2.7416782,246.8014
"580",2020-05-05 03:00:00,0,180
"581",2020-05-05 04:00:00,2.1897945,80.537674
"582",2020-05-05 05:00:00,5.2416787,74.054596
"583",2020-05-05 06:00:00,5.8603754,79.38034
"584",2020-05-05 07:00:00,6.130579,86.63353
"585",2020-05-05 08:00:00,3.96,89.99999
"586",2020-05-05 09:00:00,2.6208394,105.9454
"587",2020-05-05 10:00:00,2.0991426,149.03624
"588",2020-05-05 11:00:00,3.6,216.8699
"589",2020-05-05 12:00:00,6.9247384,242.10274
"590",2020-05-05 13:00:00,10.739833,256.42957
"591",2020-05-05 14:00:00,13.202726,258.99646
"592",2020-05-05 15:00:00,14.512064,262.875
"593",2020-05-05 16:00:00,15.546833,264.68546
"594",2020-05-05 17:00:00,17.283749,268.80652
"595",2020-05-05 18:00:00,24.842607,269.16968
"596",2020-05-05 19:00:00,29.519999,270
"597",2020-05-05 20:00:00,32.91983,275.64825
"598",2020-05-05 21:00:00,29.478264,278.42697
"599",2020-05-05 22:00:00,17.339897,274.76364
"600",2020-05-05 23:00:00,9.826088,261.57303
"601",2020-05-06 00:00:00,6.6185193,247.61987
"602",2020-05-06 01:00:00,3.396233,237.99463
"603",2020-05-06 02:00:00,0.71999997,180
"604",2020-05-06 03:00:00,2.52,89.99999
"605",2020-05-06 04:00:00,5.04,89.99999
"606",2020-05-06 05:00:00,6.12,89.99999
"607",2020-05-06 06:00:00,5.3999996,89.99999
"608",2020-05-06 07:00:00,4.6938252,85.60129
"609",2020-05-06 08:00:00,3.671294,78.69006
"610",2020-05-06 09:00:00,2.8799999,89.99999
"611",2020-05-06 10:00:00,2.0991426,120.96376
"612",2020-05-06 11:00:00,3.4152596,198.43495
"613",2020-05-06 12:00:00,6.618519,225
"614",2020-05-06 13:00:00,11.298495,239.34933
"615",2020-05-06 14:00:00,15.509274,248.1986
"616",2020-05-06 15:00:00,19.386591,254.93152
"617",2020-05-06 16:00:00,21.897945,260.5377
"618",2020-05-06 17:00:00,24.648829,263.29016
"619",2020-05-06 18:00:00,30.244286,261.0983
"620",2020-05-06 19:00:00,30.85307,258.55896
"621",2020-05-06 20:00:00,31.559088,258.81824
"622",2020-05-06 21:00:00,29.09103,257.8557
"623",2020-05-06 22:00:00,24.627787,254.74487
"624",2020-05-06 23:00:00,18.11841,249.04422
"625",2020-05-07 00:00:00,12.24,241.92752
"626",2020-05-07 01:00:00,8.714677,231.70984
"627",2020-05-07 02:00:00,6.1305785,220.23636
"628",2020-05-07 03:00:00,5.0911684,188.1301
"629",2020-05-07 04:00:00,4.5536795,161.56505
"630",2020-05-07 05:00:00,5.0911684,135
"631",2020-05-07 06:00:00,4.6938257,57.5288
"632",2020-05-07 07:00:00,5.4119864,86.18592
"633",2020-05-07 08:00:00,4.5536795,108.434944
"634",2020-05-07 09:00:00,6.28713,156.37062
"635",2020-05-07 10:00:00,11.212135,185.52754
"636",2020-05-07 11:00:00,16.267857,204.8637
"637",2020-05-07 12:00:00,18.289274,216.1932
"638",2020-05-07 13:00:00,20.620804,225.70732
"639",2020-05-07 14:00:00,21.889065,233.69551
"640",2020-05-07 15:00:00,23.358423,241.46002
"641",2020-05-07 16:00:00,23.871555,246.91487
"642",2020-05-07 17:00:00,24.023088,250.75047
"643",2020-05-07 18:00:00,26.089443,230.59933
"644",2020-05-07 19:00:00,22.159746,226.97495
"645",2020-05-07 20:00:00,19.881649,222.06433
"646",2020-05-07 21:00:00,12.984975,223.87671
"647",2020-05-07 22:00:00,6.696387,233.74615
"648",2020-05-07 23:00:00,3.563818,225
"649",2020-05-08 00:00:00,2.5455842,188.1301
"650",2020-05-08 01:00:00,2.7416782,156.8014
"651",2020-05-08 02:00:00,4.1046314,142.12502
"652",2020-05-08 03:00:00,4.5820518,135
"653",2020-05-08 04:00:00,4.3349743,131.63353
"654",2020-05-08 05:00:00,5.495161,121.6075
"655",2020-05-08 06:00:00,6.379216,106.38954
"656",2020-05-08 07:00:00,5.4833565,113.19859
"657",2020-05-08 08:00:00,6.618519,135
"658",2020-05-08 09:00:00,9.983106,154.359
"659",2020-05-08 10:00:00,12.9249525,167.125
"660",2020-05-08 11:00:00,15.84,180
"661",2020-05-08 12:00:00,17.377226,193.17256
"662",2020-05-08 13:00:00,18.35647,205.55997
"663",2020-05-08 14:00:00,17.974781,212.73523
"664",2020-05-08 15:00:00,17.610588,220.85538
"665",2020-05-08 16:00:00,16.039202,225.9094
"666",2020-05-08 17:00:00,15.349684,230.7106
"667",2020-05-08 18:00:00,20.519999,270
"668",2020-05-08 19:00:00,16.215992,267.4552
"669",2020-05-08 20:00:00,14.003029,252.03087
"670",2020-05-08 21:00:00,9.085988,236.30994
"671",2020-05-08 22:00:00,5.95906,205.01689
"672",2020-05-08 23:00:00,4.32,180
"673",2020-05-09 00:00:00,2.6208394,164.0546
"674",2020-05-09 01:00:00,0.5091169,135
"675",2020-05-09 02:00:00,0.71999997,360
"676",2020-05-09 03:00:00,2.8799999,360
"677",2020-05-09 04:00:00,4.452954,14.03624
"678",2020-05-09 05:00:00,5.495161,31.607498
"679",2020-05-09 06:00:00,5.771239,86.42367
"680",2020-05-09 07:00:00,5.4119864,86.18592
"681",2020-05-09 08:00:00,6.8399997,89.99999
"682",2020-05-09 09:00:00,8.557102,104.620865
"683",2020-05-09 10:00:00,8.913181,136.63657
"684",2020-05-09 11:00:00,9.0645685,173.15723
"685",2020-05-09 12:00:00,10.041354,194.53445
"686",2020-05-09 13:00:00,11.609651,209.74489
"687",2020-05-09 14:00:00,11.988594,221.34778
"688",2020-05-09 15:00:00,13.551501,230.38931
"689",2020-05-09 16:00:00,13.779114,236.72511
"690",2020-05-09 17:00:00,14.512064,240.25513
"691",2020-05-09 18:00:00,30.918108,242.24146
"692",2020-05-09 19:00:00,31.205997,253.23746
"693",2020-05-09 20:00:00,29.655787,259.50854
"694",2020-05-09 21:00:00,26.6327,260.665
"695",2020-05-09 22:00:00,17.373497,264.05313
"696",2020-05-09 23:00:00,9.422101,263.41806
"697",2020-05-10 00:00:00,6.379216,253.61046
"698",2020-05-10 01:00:00,4.6938257,237.52881
"699",2020-05-10 02:00:00,4.8433046,221.98721
"700",2020-05-10 03:00:00,4.39436,214.99202
"701",2020-05-10 04:00:00,3.219938,206.56505
"702",2020-05-10 05:00:00,1.835647,191.30994
"703",2020-05-10 06:00:00,3.4152596,108.434944
"704",2020-05-10 07:00:00,3.9763298,95.19443
"705",2020-05-10 08:00:00,3.671294,101.30993
"706",2020-05-10 09:00:00,4.8965297,143.97263
"707",2020-05-10 10:00:00,8.311245,175.03026
"708",2020-05-10 11:00:00,12.849528,191.30994
"709",2020-05-10 12:00:00,16.645864,201.5713
"710",2020-05-10 13:00:00,19.008547,204.62357
"711",2020-05-10 14:00:00,20.140705,204.27444
"712",2020-05-10 15:00:00,20.12461,206.56505
"713",2020-05-10 16:00:00,20.188908,211.13898
"714",2020-05-10 17:00:00,20.696087,220.06079
"715",2020-05-10 18:00:00,30.978828,231.13223
"716",2020-05-10 19:00:00,25.189713,239.03625
"717",2020-05-10 20:00:00,20.61766,245.22485
"718",2020-05-10 21:00:00,12.43434,247.89056
"719",2020-05-10 22:00:00,6.439876,243.43495
"720",2020-05-10 23:00:00,4.8433046,221.98721
"721",2020-05-11 00:00:00,4.8965297,216.02737
"722",2020-05-11 01:00:00,4.8433046,228.01279
"723",2020-05-11 02:00:00,4.1046314,232.12502
"724",2020-05-11 03:00:00,2.3051248,231.3402
"725",2020-05-11 04:00:00,1.1384199,161.56505
"726",2020-05-11 05:00:00,2.9024127,119.74488
"727",2020-05-11 06:00:00,6.6185193,112.380135
"728",2020-05-11 07:00:00,5.04,89.99999
"729",2020-05-11 08:00:00,4.3349743,131.63353
"730",2020-05-11 09:00:00,6.9899354,168.11134
"731",2020-05-11 10:00:00,10.799999,180
"732",2020-05-11 11:00:00,13.627795,192.20047
"733",2020-05-11 12:00:00,16.78156,202.71442
"734",2020-05-11 13:00:00,20.073025,212.55
"735",2020-05-11 14:00:00,22.45315,221.0995
"736",2020-05-11 15:00:00,24.522314,229.76364
"737",2020-05-11 16:00:00,25.77962,234.09029
"738",2020-05-11 17:00:00,26.865265,237.5877
"739",2020-05-11 18:00:00,26.749235,241.0203
"740",2020-05-11 19:00:00,24.967499,245.28256
"741",2020-05-11 20:00:00,23.4,247.38014
"742",2020-05-11 21:00:00,18.720001,247.38014
"743",2020-05-11 22:00:00,10.365251,249.67686
"744",2020-05-11 23:00:00,5.3999996,233.1301
"745",2020-05-12 00:00:00,4.5536795,198.43495
"746",2020-05-12 01:00:00,4.68,180
"747",2020-05-12 02:00:00,4.379589,170.53767
"748",2020-05-12 03:00:00,3.7064266,150.94539
"749",2020-05-12 04:00:00,3.8268526,131.18591
"750",2020-05-12 05:00:00,4.2136917,109.9831
"751",2020-05-12 06:00:00,3.96,89.99999
"752",2020-05-12 07:00:00,4.32,89.99999
"753",2020-05-12 08:00:00,2.16,89.99999
"754",2020-05-12 09:00:00,4.1046314,164.74487
"755",2020-05-12 10:00:00,9.726665,182.1211
"756",2020-05-12 11:00:00,14.707222,201.54099
"757",2020-05-12 12:00:00,18.472595,213.07068
"758",2020-05-12 13:00:00,21.38897,223.63608
"759",2020-05-12 14:00:00,23.78453,230.52754
"760",2020-05-12 15:00:00,25.959969,236.30994
"761",2020-05-12 16:00:00,26.749235,241.0203
"762",2020-05-12 17:00:00,27.21038,244.11298
"763",2020-05-12 18:00:00,26.141552,247.31944
"764",2020-05-12 19:00:00,24.826952,253.1416
"765",2020-05-12 20:00:00,24.798225,260.81116
"766",2020-05-12 21:00:00,21.626984,267.1376
"767",2020-05-12 22:00:00,14.05845,267.06433
"768",2020-05-12 23:00:00,7.8625183,254.0546
