"","timestamp","Atlangatepec.Wind.Speed..80.m.","Atlangatepec.Wind.Direction..80.m."
"379",2020-04-27 18:00:00,13.237039,202.38013
"380",2020-04-27 19:00:00,18.214718,198.43495
"381",2020-04-27 20:00:00,22.26477,194.03624
"382",2020-04-27 21:00:00,19.9954,166.46414
"383",2020-04-27 22:00:00,16.595179,130.60129
"384",2020-04-27 23:00:00,10.195057,132.13759
"385",2020-04-26 00:00:00,6.28713,23.629364
"386",2020-04-26 01:00:00,5.00128,59.74356
"387",2020-04-26 02:00:00,23.838959,38.254425
"388",2020-04-26 03:00:00,14.021525,48.122116
"389",2020-04-26 04:00:00,8.4963045,36.38434
"390",2020-04-26 05:00:00,5.0911684,44.999985
"391",2020-04-26 06:00:00,3.2399998,89.99999
"393",2020-04-26 08:00:00,11.592895,25.769318
"394",2020-04-26 09:00:00,5.937272,14.03624
"395",2020-04-26 10:00:00,4.829907,26.565033
"396",2020-04-26 11:00:00,3.6,360
"397",2020-04-26 12:00:00,5.8048253,352.875
"398",2020-04-26 13:00:00,12.074766,10.30484
"399",2020-04-26 14:00:00,17.068707,27.645966
"400",2020-04-26 15:00:00,16.1198,29.427444
"401",2020-04-26 16:00:00,17.429354,38.290146
"402",2020-04-26 17:00:00,16.199999,36.86989
"403",2020-04-26 18:00:00,13.746156,44.999985
"404",2020-04-26 19:00:00,14.264361,42.954575
"417",2020-04-27 08:00:00,5.95906,64.98311
"418",2020-04-27 09:00:00,4.3349743,85.23635
"419",2020-04-27 10:00:00,6.519877,96.34019
"420",2020-04-27 11:00:00,7.172949,107.52557
"421",2020-04-27 12:00:00,6.12,118.07248
"422",2020-04-27 13:00:00,4.6938257,122.47119
"423",2020-04-27 14:00:00,3.6,126.869896
"424",2020-04-27 15:00:00,2.2768397,108.434944
"425",2020-04-27 16:00:00,5.634891,63.43495
"426",2020-04-27 17:00:00,4.5536795,71.56504
"427",2020-04-27 18:00:00,3.2399998,89.99999
"428",2020-04-27 19:00:00,3.319036,139.3987
"429",2020-04-27 20:00:00,9.387651,57.5288
"430",2020-04-27 21:00:00,7.8954163,46.847595
"431",2020-04-27 22:00:00,4.6102495,51.34018
"432",2020-04-27 23:00:00,4.6938252,175.60129
"433",2020-04-28 00:00:00,5.506941,191.30994
"434",2020-04-28 01:00:00,4.3349743,175.23636
"435",2020-04-28 02:00:00,5.1544156,167.90524
"436",2020-04-28 03:00:00,6.379216,196.38954
"437",2020-04-28 04:00:00,7.8954163,223.15239
"438",2020-04-28 05:00:00,10.144082,242.52557
"439",2020-04-28 06:00:00,10.308831,257.90524
"440",2020-04-28 07:00:00,11.165805,249.22775
"441",2020-04-28 08:00:00,6.9899354,258.11133
"442",2020-04-28 09:00:00,5.2416787,254.0546
"443",2020-04-28 10:00:00,7.5170207,286.69925
"444",2020-04-28 11:00:00,12.768586,319.57394
"445",2020-04-28 12:00:00,18,343.7398
"446",2020-04-28 13:00:00,20.883104,0.9877472
"447",2020-04-28 14:00:00,21.38897,6.7661743
"448",2020-04-28 15:00:00,19.562946,12.757523
"449",2020-04-28 16:00:00,17.114204,22.249008
"450",2020-04-28 17:00:00,16.263872,27.699463
"451",2020-04-28 18:00:00,14.372974,22.067886
"452",2020-04-28 19:00:00,9.885262,10.49147
"453",2020-04-28 20:00:00,10.883676,55.784294
"454",2020-04-28 21:00:00,3.4152596,108.434944
"455",2020-04-28 22:00:00,6.4799995,180
"456",2020-04-28 23:00:00,5.1544156,192.09476
"457",2020-04-29 00:00:00,3.319036,220.6013
"458",2020-04-29 01:00:00,2.16,270
"459",2020-04-29 02:00:00,2.5455842,278.1301
"460",2020-04-29 03:00:00,2.5455842,261.8699
"461",2020-04-29 04:00:00,1.835647,258.69006
"462",2020-04-29 05:00:00,0.8049845,296.56506
"463",2020-04-29 06:00:00,3.9763298,5.194412
"464",2020-04-29 07:00:00,6.519877,6.340164
"465",2020-04-29 08:00:00,6.4096174,321.84277
"466",2020-04-29 09:00:00,5.692099,304.69516
"467",2020-04-29 10:00:00,7.8625183,285.9454
"468",2020-04-29 11:00:00,8.891344,291.37064
"469",2020-04-29 12:00:00,10.086427,325.1755
"470",2020-04-29 13:00:00,15.629972,352.05652
"471",2020-04-29 14:00:00,18.751125,3.3018646
"472",2020-04-29 15:00:00,22.206486,16.966125
"473",2020-04-29 16:00:00,28.277763,31.464142
"474",2020-04-29 17:00:00,21.461555,22.693771
"475",2020-04-29 18:00:00,22.963936,13.600525
"476",2020-04-29 19:00:00,28.33957,25.588516
"477",2020-04-29 20:00:00,24.912935,37.366653
"478",2020-04-29 21:00:00,24.33664,29.219238
"479",2020-04-29 22:00:00,21.120682,29.623734
"480",2020-04-29 23:00:00,19.586119,36.027374
"481",2020-04-30 00:00:00,22.45315,41.099487
"482",2020-04-30 01:00:00,24.75638,40.872406
"483",2020-04-30 02:00:00,25.809765,30.141388
"484",2020-04-30 03:00:00,28.99062,28.156174
"485",2020-04-30 04:00:00,26.89419,27.937134
"486",2020-04-30 05:00:00,26.081993,26.211365
"487",2020-04-30 06:00:00,25.772078,24.775131
"488",2020-04-30 07:00:00,24.819122,23.962479
"489",2020-04-30 08:00:00,11.720751,47.489548
"490",2020-04-30 09:00:00,15.856354,50.527527
"491",2020-04-30 10:00:00,14.291592,40.914368
"492",2020-04-30 11:00:00,14.689588,36.027374
"493",2020-04-30 12:00:00,14.982228,35.217575
"494",2020-04-30 13:00:00,14.77755,34.07718
"495",2020-04-30 14:00:00,12.10157,30.37912
"496",2020-04-30 15:00:00,9.826088,28.442917
"497",2020-04-30 16:00:00,6.2145634,10.00798
"498",2020-04-30 17:00:00,7.2,360
"499",2020-04-30 18:00:00,11.841756,19.536652
"500",2020-04-30 19:00:00,13.246826,42.797394
"501",2020-04-30 20:00:00,20.969807,34.508514
"502",2020-04-30 21:00:00,16.375053,33.3407
"503",2020-04-30 22:00:00,8.669949,41.63353
"504",2020-04-30 23:00:00,6.519877,83.65981
"505",2020-05-01 00:00:00,3.396233,57.994614
"506",2020-05-01 01:00:00,5.95906,334.98312
"507",2020-05-01 02:00:00,8.473393,347.73523
"508",2020-05-01 03:00:00,8.287822,357.51044
"509",2020-05-01 04:00:00,7.342588,348.69006
"510",2020-05-01 05:00:00,7.42159,345.96375
"511",2020-05-01 06:00:00,8.287822,357.51044
"512",2020-05-01 07:00:00,7.69592,10.7842865
"513",2020-05-01 08:00:00,1.484318,345.96375
"514",2020-05-01 09:00:00,1.835647,258.69006
"515",2020-05-01 10:00:00,3.319036,257.4712
"516",2020-05-01 11:00:00,5.0528407,274.08563
"517",2020-05-01 12:00:00,6.379216,286.38956
"518",2020-05-01 13:00:00,7.2805495,278.53076
"519",2020-05-01 14:00:00,7.69592,280.7843
"520",2020-05-01 15:00:00,5.815978,338.1986
"521",2020-05-01 16:00:00,10.883676,34.2157
"522",2020-05-01 17:00:00,15.072783,40.15599
"523",2020-05-01 18:00:00,15.7908325,43.15239
"524",2020-05-01 19:00:00,11.384198,34.69516
"525",2020-05-01 20:00:00,21.413193,296.99585
"526",2020-05-01 21:00:00,16.485485,301.6075
"527",2020-05-01 22:00:00,4.8965297,36.027374
"528",2020-05-01 23:00:00,3.2399998,180
"529",2020-05-02 00:00:00,3.8268526,228.81409
"530",2020-05-02 01:00:00,2.52,270
"531",2020-05-02 02:00:00,2.8116899,309.80557
"532",2020-05-02 03:00:00,3.319036,282.5288
"533",2020-05-02 04:00:00,3.671294,281.30994
"534",2020-05-02 05:00:00,4.2136917,289.98312
"535",2020-05-02 06:00:00,5.0911684,315
"536",2020-05-02 07:00:00,4.6938257,327.5288
"537",2020-05-02 08:00:00,4.510787,241.38954
"538",2020-05-02 09:00:00,3.7064266,240.9454
"539",2020-05-02 10:00:00,5.4477882,262.40536
"540",2020-05-02 11:00:00,8.089993,290.85446
"541",2020-05-02 12:00:00,9.290511,305.5377
"542",2020-05-02 13:00:00,9.957108,310.60132
"543",2020-05-02 14:00:00,9,323.13013
"544",2020-05-02 15:00:00,8.209263,344.74487
"545",2020-05-02 16:00:00,9.19939,30.579224
"546",2020-05-02 17:00:00,15.9134655,52.352364
"547",2020-05-02 18:00:00,17.174677,56.976128
"548",2020-05-02 19:00:00,14.799459,48.945175
"549",2020-05-02 20:00:00,9.693296,31.32869
"550",2020-05-02 21:00:00,4.379589,9.462311
"551",2020-05-02 22:00:00,1.484318,345.96375
"552",2020-05-02 23:00:00,1.8,216.8699
"553",2020-05-03 00:00:00,3.4152596,198.43495
"554",2020-05-03 01:00:00,4.802999,192.99461
"555",2020-05-03 02:00:00,7.42159,219.09386
"556",2020-05-03 03:00:00,9.178235,221.82018
"557",2020-05-03 04:00:00,7.4128532,240.9454
"558",2020-05-03 05:00:00,6.8399997,270
"559",2020-05-03 06:00:00,6.379216,286.38956
"560",2020-05-03 07:00:00,4.1046314,307.875
"561",2020-05-03 08:00:00,2.968636,345.96375
"562",2020-05-03 09:00:00,2.1897945,350.5377
"563",2020-05-03 10:00:00,3.8773184,338.1986
"564",2020-05-03 11:00:00,4.1046314,322.12503
"565",2020-05-03 12:00:00,5.495161,328.39252
"566",2020-05-03 13:00:00,7.172949,342.47443
"567",2020-05-03 14:00:00,9.36,360
"568",2020-05-03 15:00:00,13.1041975,15.945404
"569",2020-05-03 16:00:00,18.359999,28.07248
"570",2020-05-03 17:00:00,23.584808,31.263718
"571",2020-05-03 18:00:00,24.066206,21.960556
"572",2020-05-03 19:00:00,22.881958,24.145538
"573",2020-05-03 20:00:00,16.516901,20.409882
"574",2020-05-03 21:00:00,9.107359,18.434952
"575",2020-05-03 22:00:00,5.0911684,8.130096
"576",2020-05-03 23:00:00,6.0347,17.35402
"577",2020-05-05 00:00:00,9,216.8699
"578",2020-05-05 01:00:00,20.969807,214.50851
"579",2020-05-05 02:00:00,21.734581,206.56505
"580",2020-05-05 03:00:00,18.193361,207.07208
"581",2020-05-05 04:00:00,17.283749,215.6764
"582",2020-05-05 05:00:00,16.870138,219.80557
"583",2020-05-05 06:00:00,12.738099,222.7094
"584",2020-05-05 07:00:00,6.9527545,248.7495
"585",2020-05-05 08:00:00,4.510787,241.38954
"586",2020-05-05 09:00:00,5.1165614,230.7106
"587",2020-05-05 10:00:00,5.5887027,255.06857
"588",2020-05-05 11:00:00,11.090103,283.13403
"589",2020-05-05 12:00:00,14.264361,312.9546
"590",2020-05-05 13:00:00,14.512064,336.6148
"591",2020-05-05 14:00:00,16.56,360
"592",2020-05-05 15:00:00,20.150354,18.758636
"593",2020-05-05 16:00:00,23.773632,32.005356
"594",2020-05-05 17:00:00,26.178707,31.504257
"595",2020-05-05 18:00:00,26.089447,27.979462
"596",2020-05-05 19:00:00,23.4,30.510223
"597",2020-05-05 20:00:00,23.933908,43.781113
"598",2020-05-05 21:00:00,10.028439,68.96249
"599",2020-05-05 22:00:00,5.1919937,123.69006
"600",2020-05-05 23:00:00,7.42159,112.83366
"601",2020-05-06 00:00:00,11.570515,95.35582
"602",2020-05-06 01:00:00,12.313893,74.74488
"603",2020-05-06 02:00:00,11.113451,24.904755
"604",2020-05-06 03:00:00,16.09969,10.30484
"605",2020-05-06 04:00:00,18.671474,19.133636
"606",2020-05-06 05:00:00,23.006226,20.136307
"607",2020-05-06 06:00:00,23.006226,20.136307
"608",2020-05-06 07:00:00,20.991426,22.166351
"609",2020-05-06 08:00:00,10.739833,13.570435
"610",2020-05-06 09:00:00,13.527572,25.201126
"611",2020-05-06 10:00:00,13.363711,27.255325
"612",2020-05-06 11:00:00,10.495713,30.963745
"613",2020-05-06 12:00:00,7.9036193,30.068573
"614",2020-05-06 13:00:00,12.88981,35.909714
"615",2020-05-06 14:00:00,17.654688,39.2072
"616",2020-05-06 15:00:00,19.576189,32.22876
"617",2020-05-06 16:00:00,18.723461,37.97159
"618",2020-05-06 17:00:00,21.638964,45.67404
"619",2020-05-06 18:00:00,23.1774,43.1118
"620",2020-05-06 19:00:00,24.216522,41.987198
"621",2020-05-06 20:00:00,26.87491,39.019394
"622",2020-05-06 21:00:00,19.107151,42.70938
"623",2020-05-06 22:00:00,15.815435,48.69139
"624",2020-05-06 23:00:00,14.386494,58.29856
"625",2020-05-07 00:00:00,11.770403,66.571304
"626",2020-05-07 01:00:00,6.763786,64.79888
"627",2020-05-07 02:00:00,0.8049845,26.565033
"628",2020-05-07 03:00:00,0.35999998,270
"629",2020-05-07 04:00:00,2.16,270
"630",2020-05-07 05:00:00,5.692099,304.69516
"631",2020-05-07 06:00:00,8.473393,12.2647705
"632",2020-05-07 07:00:00,15.815435,41.30861
"633",2020-05-07 08:00:00,10.464797,40.81508
"634",2020-05-07 09:00:00,10.739832,50.440323
"635",2020-05-07 10:00:00,11.808878,52.431404
"636",2020-05-07 11:00:00,9.726664,51.009003
"637",2020-05-07 12:00:00,6.618519,44.999985
"638",2020-05-07 13:00:00,4.6102495,38.659805
"639",2020-05-07 14:00:00,1.484318,14.03624
"640",2020-05-07 15:00:00,1.484318,75.96376
"641",2020-05-07 16:00:00,2.7416782,66.8014
"642",2020-05-07 17:00:00,4.0249224,79.695145
"643",2020-05-07 18:00:00,3.219938,153.43495
"644",2020-05-07 19:00:00,6.8399997,180
"645",2020-05-07 20:00:00,10.233123,39.2894
"646",2020-05-07 21:00:00,8.654987,44.999985
"647",2020-05-07 22:00:00,8.0899935,32.275635
"648",2020-05-07 23:00:00,9.585739,34.286865
"649",2020-05-08 00:00:00,8.905908,75.96376
"650",2020-05-08 01:00:00,3.0547013,135
"651",2020-05-08 02:00:00,5.7599998,180
"652",2020-05-08 03:00:00,9.007196,177.7094
"653",2020-05-08 04:00:00,9.72,180
"654",2020-05-08 05:00:00,10.948973,189.46233
"655",2020-05-08 06:00:00,10.464797,229.18492
"656",2020-05-08 07:00:00,9.504272,217.30396
"657",2020-05-08 08:00:00,4.5536795,251.56506
"658",2020-05-08 09:00:00,5.5887027,255.06857
"659",2020-05-08 10:00:00,8.654986,253.07248
"660",2020-05-08 11:00:00,11.966953,263.08878
"661",2020-05-08 12:00:00,12.7279215,261.8699
"662",2020-05-08 13:00:00,13.1041975,254.0546
"663",2020-05-08 14:00:00,13.049689,245.55606
"664",2020-05-08 15:00:00,13.479583,235.88553
"665",2020-05-08 16:00:00,12.783802,237.65256
"666",2020-05-08 17:00:00,13.37825,246.19406
"667",2020-05-08 18:00:00,10.805999,268.09085
"668",2020-05-08 19:00:00,10.144082,297.47443
"669",2020-05-08 20:00:00,13.905509,338.7495
"670",2020-05-08 21:00:00,10.464797,333.43497
"671",2020-05-08 22:00:00,9.885262,303.11136
"672",2020-05-08 23:00:00,5.4833565,293.1986
"673",2020-05-09 00:00:00,3.396233,302.00537
"674",2020-05-09 01:00:00,4.6938257,327.5288
"675",2020-05-09 02:00:00,6.297428,329.03625
"676",2020-05-09 03:00:00,9.693296,328.67133
"677",2020-05-09 04:00:00,10.931203,342.75854
"678",2020-05-09 05:00:00,14.759999,12.680374
"679",2020-05-09 06:00:00,20.240198,38.50064
"680",2020-05-09 07:00:00,20.570463,32.855713
"681",2020-05-09 08:00:00,6.28713,13.240509
"682",2020-05-09 09:00:00,8.049845,26.565033
"683",2020-05-09 10:00:00,8.78872,34.99202
"684",2020-05-09 11:00:00,4.73506,8.74614
"685",2020-05-09 12:00:00,2.5959969,326.30994
"686",2020-05-09 13:00:00,4.379589,260.5377
"687",2020-05-09 14:00:00,6.696387,233.74615
"688",2020-05-09 15:00:00,5.634891,243.43495
"689",2020-05-09 16:00:00,4.5536795,341.56506
"690",2020-05-09 17:00:00,14.168641,27.21611
"691",2020-05-09 18:00:00,9.504272,37.30394
"692",2020-05-09 19:00:00,5.8048253,29.744873
"693",2020-05-09 20:00:00,13.684735,26.565033
"694",2020-05-09 21:00:00,19.602652,7.386017
"695",2020-05-09 22:00:00,26.28,41.11209
"696",2020-05-09 23:00:00,16.575644,34.380325
"697",2020-05-10 00:00:00,17.418196,18.06047
"698",2020-05-10 01:00:00,20.883102,35.882126
"699",2020-05-10 02:00:00,18.089775,47.419495
"700",2020-05-10 03:00:00,12.819235,51.842773
"701",2020-05-10 04:00:00,6.489992,33.690063
"702",2020-05-10 05:00:00,2.5455842,8.130096
"703",2020-05-10 06:00:00,3.319036,319.3987
"704",2020-05-10 07:00:00,4.8433046,318.01282
"705",2020-05-10 08:00:00,4.68,360
"706",2020-05-10 09:00:00,3.396233,327.99463
"707",2020-05-10 10:00:00,6.696387,306.25385
"708",2020-05-10 11:00:00,10.44,316.3972
"709",2020-05-10 12:00:00,12.879752,333.43497
"710",2020-05-10 13:00:00,13.556282,349.2869
"711",2020-05-10 14:00:00,14.973576,9.688782
"712",2020-05-10 15:00:00,18.892282,30.963745
"713",2020-05-10 16:00:00,18.089775,31.159302
"714",2020-05-10 17:00:00,18.792551,20.170639
"715",2020-05-10 18:00:00,19.08,31.890793
"716",2020-05-10 19:00:00,19.513195,29.875992
"717",2020-05-10 20:00:00,22.565422,33.94359
"718",2020-05-10 21:00:00,24.485292,41.42366
"719",2020-05-10 22:00:00,20.88,46.397186
"720",2020-05-10 23:00:00,14.4,36.86989
"721",2020-05-11 00:00:00,9.028754,23.49855
"722",2020-05-11 01:00:00,10.823973,356.18594
"723",2020-05-11 02:00:00,10.805999,1.9091492
"724",2020-05-11 03:00:00,9.19939,30.579224
"725",2020-05-11 04:00:00,7.968939,18.434952
"726",2020-05-11 05:00:00,7.9526596,5.194412
"727",2020-05-11 06:00:00,5.771239,356.42368
"728",2020-05-11 07:00:00,5.4119864,3.8140564
"729",2020-05-11 08:00:00,3.8268526,41.18593
"730",2020-05-11 09:00:00,0.71999997,360
"731",2020-05-11 10:00:00,2.5455842,315
"732",2020-05-11 11:00:00,5.991594,302.73523
"733",2020-05-11 12:00:00,7.145796,310.91437
"734",2020-05-11 13:00:00,6.6185193,337.61987
"735",2020-05-11 14:00:00,7.2359104,354.28943
"736",2020-05-11 15:00:00,6.849467,356.98724
"737",2020-05-11 16:00:00,5.04,360
"738",2020-05-11 17:00:00,7.5170207,16.69925
"739",2020-05-11 18:00:00,8.311245,17.650116
"740",2020-05-11 19:00:00,7.4128532,29.05458
"741",2020-05-11 20:00:00,4.8965297,36.027374
"742",2020-05-11 21:00:00,3.7585104,16.69925
"743",2020-05-11 22:00:00,1.609969,26.565033
"744",2020-05-11 23:00:00,1.08,89.99999
"745",2020-05-12 00:00:00,4.0249224,190.30484
"746",2020-05-12 01:00:00,9.021574,208.61046
"747",2020-05-12 02:00:00,9.511088,209.47589
"748",2020-05-12 03:00:00,7.289444,200.22485
"749",2020-05-12 04:00:00,5.815978,201.8014
"750",2020-05-12 05:00:00,6.6087217,240.64226
"751",2020-05-12 06:00:00,7.2359104,264.28943
"752",2020-05-12 07:00:00,7.69592,259.2157
"753",2020-05-12 08:00:00,5.8603754,259.38034
"754",2020-05-12 09:00:00,4.829907,243.43495
"755",2020-05-12 10:00:00,6.4799995,270
"756",2020-05-12 11:00:00,10.24578,288.43494
"757",2020-05-12 12:00:00,7.968939,288.43497
"758",2020-05-12 13:00:00,7.6367526,278.1301
"759",2020-05-12 14:00:00,6.489992,273.17984
"760",2020-05-12 15:00:00,7.4128532,240.9454
"761",2020-05-12 16:00:00,9.290511,234.46233
"762",2020-05-12 17:00:00,8.654987,225
"763",2020-05-12 18:00:00,8.913181,226.63658
"764",2020-05-12 19:00:00,6.3690495,222.7094
"765",2020-05-12 20:00:00,6.9153743,218.65982
"766",2020-05-12 21:00:00,10.009036,217.69424
"767",2020-05-12 22:00:00,10.931203,197.24146
"768",2020-05-12 23:00:00,17.654688,177.66269
