"","timestamp","Cahuapan.Wind.Speed..80.m.","Cahuapan.Wind.Direction..80.m."
"380",2020-04-27 19:00:00,33.50128,28.217346
"381",2020-04-27 20:00:00,28.373846,35.70668
"382",2020-04-27 21:00:00,24.75638,40.872406
"383",2020-04-27 22:00:00,21.479664,39.55966
"384",2020-04-27 23:00:00,17.713316,37.568573
"385",2020-04-26 00:00:00,4.8965297,323.97263
"386",2020-04-26 01:00:00,7.928177,320.52753
"387",2020-04-26 02:00:00,8.217153,331.1892
"388",2020-04-26 03:00:00,10.594036,350.2176
"389",2020-04-26 04:00:00,13.684735,1.507431
"390",2020-04-26 05:00:00,14.973576,9.688782
"391",2020-04-26 06:00:00,17.298738,12.01149
"393",2020-04-26 08:00:00,18.25026,345.1414
"394",2020-04-26 09:00:00,10.195057,317.86243
"395",2020-04-26 10:00:00,5.8048253,277.125
"396",2020-04-26 11:00:00,3.8773184,291.8014
"397",2020-04-26 12:00:00,11.841756,19.536652
"398",2020-04-26 13:00:00,25.729298,17.927917
"399",2020-04-26 14:00:00,38.046055,6.519806
"400",2020-04-26 15:00:00,43.135452,6.7098236
"401",2020-04-26 16:00:00,44.067295,4.6858826
"402",2020-04-26 17:00:00,42.99099,4.803482
"403",2020-04-26 18:00:00,40.06365,4.122299
"404",2020-04-26 19:00:00,35.78697,5.194412
"417",2020-04-27 08:00:00,11.019764,308.3675
"418",2020-04-27 09:00:00,10.195057,317.86243
"419",2020-04-27 10:00:00,18.430452,347.5926
"420",2020-04-27 11:00:00,21.485697,351.32684
"421",2020-04-27 12:00:00,20.907913,357.03906
"422",2020-04-27 13:00:00,23.266697,8.00473
"423",2020-04-27 14:00:00,26.717722,14.03624
"424",2020-04-27 15:00:00,30.911821,14.845444
"425",2020-04-27 16:00:00,32.79361,17.241455
"426",2020-04-27 17:00:00,36.204617,19.15561
"427",2020-04-27 18:00:00,37.16902,21.595291
"428",2020-04-27 19:00:00,34.292717,26.834045
"429",2020-04-27 20:00:00,25.872456,31.920853
"430",2020-04-27 21:00:00,23.363974,33.690063
"431",2020-04-27 22:00:00,20.140705,28.855652
"432",2020-04-27 23:00:00,18.998316,27.050598
"433",2020-04-28 00:00:00,17.884428,40.100906
"434",2020-04-28 01:00:00,18.171976,56.30993
"435",2020-04-28 02:00:00,14.973577,62.818893
"436",2020-04-28 03:00:00,7.9932966,54.16234
"437",2020-04-28 04:00:00,5.0528407,355.91437
"438",2020-04-28 05:00:00,7.7043357,322.59467
"439",2020-04-28 06:00:00,10.948973,316.3322
"440",2020-04-28 07:00:00,11.720751,312.51044
"441",2020-04-28 08:00:00,6.4096174,308.15723
"442",2020-04-28 09:00:00,6.792466,302.00537
"443",2020-04-28 10:00:00,4.198285,329.03625
"444",2020-04-28 11:00:00,4.2136917,19.983109
"445",2020-04-28 12:00:00,6.6087217,29.357742
"446",2020-04-28 13:00:00,9.585739,34.286865
"447",2020-04-28 14:00:00,11.4862,32.195724
"448",2020-04-28 15:00:00,13.979872,34.508514
"449",2020-04-28 16:00:00,18.043148,28.610443
"450",2020-04-28 17:00:00,24.967499,24.717422
"451",2020-04-28 18:00:00,25.772078,28.354965
"452",2020-04-28 19:00:00,25.264202,32.78427
"453",2020-04-28 20:00:00,21.407139,47.726303
"454",2020-04-28 21:00:00,20.87379,57.680374
"455",2020-04-28 22:00:00,16.610792,60.101105
"456",2020-04-28 23:00:00,10.495713,67.83366
"457",2020-04-29 00:00:00,3.219938,63.43495
"458",2020-04-29 01:00:00,0.8049845,26.565033
"459",2020-04-29 02:00:00,1.08,360
"460",2020-04-29 03:00:00,1.484318,345.96375
"461",2020-04-29 04:00:00,1.4399999,360
"462",2020-04-29 05:00:00,1.8,53.130096
"463",2020-04-29 06:00:00,2.9024127,82.874985
"464",2020-04-29 07:00:00,2.8799999,89.99999
"465",2020-04-29 08:00:00,5.3999996,216.8699
"466",2020-04-29 09:00:00,6.792466,212.00539
"467",2020-04-29 10:00:00,8.14587,225
"468",2020-04-29 11:00:00,12.783802,212.34744
"469",2020-04-29 12:00:00,17.555307,208.1416
"470",2020-04-29 13:00:00,19.513195,209.87599
"471",2020-04-29 14:00:00,17.477621,212.38068
"472",2020-04-29 15:00:00,15.496736,210.73549
"473",2020-04-29 16:00:00,13.0447235,207.97948
"474",2020-04-29 17:00:00,9.178235,205.55997
"475",2020-04-29 18:00:00,6.28713,336.37064
"476",2020-04-29 19:00:00,20.163212,1.0230255
"477",2020-04-29 20:00:00,19.483284,27.511993
"478",2020-04-29 21:00:00,11.269782,26.565033
"479",2020-04-29 22:00:00,7.2359104,5.7105865
"480",2020-04-29 23:00:00,9.007196,2.2906036
"481",2020-04-30 00:00:00,11.879999,360
"482",2020-04-30 01:00:00,13.339445,3.09404
"483",2020-04-30 02:00:00,15.188415,5.440323
"484",2020-04-30 03:00:00,18.486622,6.7098236
"485",2020-04-30 04:00:00,20.316889,7.125
"486",2020-04-30 05:00:00,21.707731,5.7105865
"487",2020-04-30 06:00:00,22.7057,357.2737
"488",2020-04-30 07:00:00,25.0064,337.12634
"489",2020-04-30 08:00:00,14.84318,345.96375
"490",2020-04-30 09:00:00,25.364037,6.519806
"491",2020-04-30 10:00:00,24.64094,11.802444
"492",2020-04-30 11:00:00,23.749088,14.03624
"493",2020-04-30 12:00:00,28.528723,10.175507
"494",2020-04-30 13:00:00,35.39186,9.366501
"495",2020-04-30 14:00:00,40.323215,7.6960297
"496",2020-04-30 15:00:00,41.982853,5.906128
"497",2020-04-30 16:00:00,39.609814,7.8355103
"498",2020-04-30 17:00:00,40.186382,9.79985
"499",2020-04-30 18:00:00,38.351406,9.72757
"500",2020-04-30 19:00:00,35.747112,9.272583
"501",2020-04-30 20:00:00,33.033802,20.409882
"502",2020-04-30 21:00:00,28.512817,24.623566
"503",2020-04-30 22:00:00,24.162947,24.655884
"504",2020-04-30 23:00:00,21.933426,23.198593
"505",2020-05-01 00:00:00,19.694992,18.10376
"506",2020-05-01 01:00:00,17.581125,10.619659
"507",2020-05-01 02:00:00,15.188415,5.440323
"508",2020-05-01 03:00:00,13.698934,356.98724
"509",2020-05-01 04:00:00,12.682018,353.4802
"510",2020-05-01 05:00:00,13.084402,352.09283
"511",2020-05-01 06:00:00,14.77755,357.2073
"512",2020-05-01 07:00:00,15.484185,358.6678
"513",2020-05-01 08:00:00,11.27553,343.30075
"514",2020-05-01 09:00:00,12.6462,4.8990936
"515",2020-05-01 10:00:00,14.154915,7.3057404
"516",2020-05-01 11:00:00,17.651016,11.76828
"517",2020-05-01 12:00:00,22.61419,13.815018
"518",2020-05-01 13:00:00,25.071096,15.832382
"519",2020-05-01 14:00:00,27.558228,19.85521
"520",2020-05-01 15:00:00,31.765793,23.36911
"521",2020-05-01 16:00:00,33.50128,28.217346
"522",2020-05-01 17:00:00,34.76377,31.879593
"523",2020-05-01 18:00:00,33.56312,35.39479
"524",2020-05-01 19:00:00,32.49785,39.155426
"525",2020-05-01 20:00:00,27.504093,37.019867
"526",2020-05-01 21:00:00,24.522314,40.236343
"527",2020-05-01 22:00:00,20.746122,38.659805
"528",2020-05-01 23:00:00,20.26899,33.40782
"529",2020-05-02 00:00:00,20.00512,30.256424
"530",2020-05-02 01:00:00,19.734436,38.333344
"531",2020-05-02 02:00:00,19.881649,47.93567
"532",2020-05-02 03:00:00,17.654688,50.792786
"533",2020-05-02 04:00:00,13.276144,49.398697
"534",2020-05-02 05:00:00,11.246759,39.805573
"535",2020-05-02 06:00:00,9.504272,37.30394
"536",2020-05-02 07:00:00,8.0899935,32.275635
"537",2020-05-02 08:00:00,8.825508,11.76828
"538",2020-05-02 09:00:00,10.233123,39.2894
"539",2020-05-02 10:00:00,10.44,43.602814
"540",2020-05-02 11:00:00,10.587918,35.311203
"541",2020-05-02 12:00:00,12.72283,25.114822
"542",2020-05-02 13:00:00,15.94601,28.30075
"543",2020-05-02 14:00:00,19.64228,26.095428
"544",2020-05-02 15:00:00,27.416782,23.198593
"545",2020-05-02 16:00:00,30.77737,24.166626
"546",2020-05-02 17:00:00,32.209442,25.132935
"547",2020-05-02 18:00:00,32.058197,24.550446
"548",2020-05-02 19:00:00,32.36398,25.709946
"549",2020-05-02 20:00:00,28.512817,24.623566
"550",2020-05-02 21:00:00,26.434887,29.357742
"551",2020-05-02 22:00:00,23.773632,32.005356
"552",2020-05-02 23:00:00,21.120682,29.623734
"553",2020-05-03 00:00:00,18.678415,27.552795
"554",2020-05-03 01:00:00,16.992609,36.38434
"555",2020-05-03 02:00:00,15.379206,32.57405
"556",2020-05-03 03:00:00,13.905509,21.250488
"557",2020-05-03 04:00:00,13.722565,4.513962
"558",2020-05-03 05:00:00,14.512064,352.875
"559",2020-05-03 06:00:00,15.484185,342.4076
"560",2020-05-03 07:00:00,14.512064,330.25513
"561",2020-05-03 08:00:00,11.966954,313.78113
"562",2020-05-03 09:00:00,11.631956,291.8014
"563",2020-05-03 10:00:00,8.217153,298.8108
"564",2020-05-03 11:00:00,5.634891,333.43497
"565",2020-05-03 12:00:00,8.4042845,9.865799
"566",2020-05-03 13:00:00,13.237039,22.380127
"567",2020-05-03 14:00:00,18.86139,23.629364
"568",2020-05-03 15:00:00,25.44566,25.114822
"569",2020-05-03 16:00:00,28.657898,26.886932
"570",2020-05-03 17:00:00,30.430117,25.95877
"571",2020-05-03 18:00:00,29.462873,26.878128
"572",2020-05-03 19:00:00,27.852928,26.896225
"573",2020-05-03 20:00:00,25.11758,27.29956
"574",2020-05-03 21:00:00,22.73707,23.317688
"575",2020-05-03 22:00:00,20.188908,21.99112
"576",2020-05-03 23:00:00,18.03237,26.053482
"577",2020-05-05 00:00:00,3.96,360
"578",2020-05-05 01:00:00,3.096837,324.46234
"579",2020-05-05 02:00:00,3.319036,319.3987
"580",2020-05-05 03:00:00,5.692099,325.30484
"581",2020-05-05 04:00:00,6.489992,326.30994
"582",2020-05-05 05:00:00,6.696387,323.74615
"583",2020-05-05 06:00:00,5.8048253,330.25513
"584",2020-05-05 07:00:00,5.315336,298.30078
"585",2020-05-05 08:00:00,1.8,323.13013
"586",2020-05-05 09:00:00,4.8433046,221.98721
"587",2020-05-05 10:00:00,4.39436,235.00798
"588",2020-05-05 11:00:00,0.35999998,270
"589",2020-05-05 12:00:00,3.8939953,56.30993
"590",2020-05-05 13:00:00,8.0899935,57.72435
"591",2020-05-05 14:00:00,10.296251,53.53076
"592",2020-05-05 15:00:00,12.979984,33.690063
"593",2020-05-05 16:00:00,19.05281,22.203476
"594",2020-05-05 17:00:00,27.66384,18.199173
"595",2020-05-05 18:00:00,26.980793,18.676697
"596",2020-05-05 19:00:00,22.768398,18.434952
"597",2020-05-05 20:00:00,25.294964,24.37645
"598",2020-05-05 21:00:00,23.277834,31.723602
"599",2020-05-05 22:00:00,15.192682,36.326813
"600",2020-05-05 23:00:00,9.422101,6.5819397
"601",2020-05-06 00:00:00,8.435069,320.19443
"602",2020-05-06 01:00:00,5.6233797,309.80557
"603",2020-05-06 02:00:00,6.519877,353.65985
"604",2020-05-06 03:00:00,9.726665,357.8789
"605",2020-05-06 04:00:00,13.009903,345.57922
"606",2020-05-06 05:00:00,14.973577,332.8189
"607",2020-05-06 06:00:00,14.186923,324.29333
"608",2020-05-06 07:00:00,14.529915,318.0128
"609",2020-05-06 08:00:00,8.647496,267.61407
"610",2020-05-06 09:00:00,9.779817,276.34018
"611",2020-05-06 10:00:00,9.885262,326.88867
"612",2020-05-06 11:00:00,12.641076,19.983109
"613",2020-05-06 12:00:00,15.876775,32.96939
"614",2020-05-06 13:00:00,15.484185,17.592407
"615",2020-05-06 14:00:00,15.273505,351.8699
"616",2020-05-06 15:00:00,18.782204,347.82855
"617",2020-05-06 16:00:00,21.746504,353.34558
"618",2020-05-06 17:00:00,21.24305,359.029
"619",2020-05-06 18:00:00,22.392462,355.38934
"620",2020-05-06 19:00:00,24.863468,2.4895477
"621",2020-05-06 20:00:00,29.723444,16.898636
"622",2020-05-06 21:00:00,25.099514,8.246292
"623",2020-05-06 22:00:00,23.78453,357.39746
"624",2020-05-06 23:00:00,22.682856,0.90937805
"625",2020-05-07 00:00:00,22.033648,4.6858826
"626",2020-05-07 01:00:00,20.907913,2.9609222
"627",2020-05-07 02:00:00,17.298738,12.01149
"628",2020-05-07 03:00:00,21.485697,31.29303
"629",2020-05-07 04:00:00,21.566975,14.500168
"630",2020-05-07 05:00:00,22.42427,5.527527
"631",2020-05-07 06:00:00,23.14103,5.3558044
"632",2020-05-07 07:00:00,24.122683,0.8550873
"633",2020-05-07 08:00:00,16.700275,352.5686
"634",2020-05-07 09:00:00,20.532627,2.009552
"635",2020-05-07 10:00:00,21.915693,14.264496
"636",2020-05-07 11:00:00,25.071096,15.832382
"637",2020-05-07 12:00:00,27.466372,10.573517
"638",2020-05-07 13:00:00,27.595823,7.4958496
"639",2020-05-07 14:00:00,28.766228,8.637131
"640",2020-05-07 15:00:00,33.202072,9.360184
"641",2020-05-07 16:00:00,35.09769,10.042023
"642",2020-05-07 17:00:00,36.23861,13.207916
"643",2020-05-07 18:00:00,36.247547,15.554565
"644",2020-05-07 19:00:00,34.83639,18.06047
"645",2020-05-07 20:00:00,28.04305,29.19748
"646",2020-05-07 21:00:00,24.387178,31.108795
"647",2020-05-07 22:00:00,21.566973,33.424805
"648",2020-05-07 23:00:00,19.67195,34.562515
"649",2020-05-08 00:00:00,16.904673,26.565033
"650",2020-05-08 01:00:00,15.141414,18.00415
"651",2020-05-08 02:00:00,16.039202,9.0394745
"652",2020-05-08 03:00:00,16.954432,3.6522217
"653",2020-05-08 04:00:00,15.4800005,360
"654",2020-05-08 05:00:00,14.081478,355.60132
"655",2020-05-08 06:00:00,13.358861,345.96375
"656",2020-05-08 07:00:00,12.979984,340.55997
"657",2020-05-08 08:00:00,7.386582,313.0251
"658",2020-05-08 09:00:00,7.289445,327.0948
"659",2020-05-08 10:00:00,6.489992,356.8202
"660",2020-05-08 11:00:00,6.489992,19.440033
"661",2020-05-08 12:00:00,8.287822,34.380325
"662",2020-05-08 13:00:00,10.1887,32.005356
"663",2020-05-08 14:00:00,11.770403,23.42868
"664",2020-05-08 15:00:00,15.716793,20.095215
"665",2020-05-08 16:00:00,19.469975,19.440033
"666",2020-05-08 17:00:00,23.933907,21.161255
"667",2020-05-08 18:00:00,24.023088,29.638382
"668",2020-05-08 19:00:00,24.363249,34.159683
"669",2020-05-08 20:00:00,19.602652,45.74405
"670",2020-05-08 21:00:00,18.11841,49.028244
"671",2020-05-08 22:00:00,16.489416,53.88066
"672",2020-05-08 23:00:00,15.30741,48.81407
"673",2020-05-09 00:00:00,14.529915,41.987213
"674",2020-05-09 01:00:00,11.4862,32.195724
"675",2020-05-09 02:00:00,10.028439,21.037506
"676",2020-05-09 03:00:00,9.0645685,6.8427734
"677",2020-05-09 04:00:00,9.3669195,2.202591
"678",2020-05-09 05:00:00,9.779817,6.340164
"679",2020-05-09 06:00:00,7.968939,18.434952
"680",2020-05-09 07:00:00,9,16.260193
"681",2020-05-09 08:00:00,7.9526596,264.80557
"682",2020-05-09 09:00:00,9.47012,261.25385
"683",2020-05-09 10:00:00,9.793058,252.89728
"684",2020-05-09 11:00:00,11.165805,249.22775
"685",2020-05-09 12:00:00,9.0645685,263.15723
"686",2020-05-09 13:00:00,7.072878,284.74356
"687",2020-05-09 14:00:00,19.164717,28.00917
"688",2020-05-09 15:00:00,26.208395,20.924484
"689",2020-05-09 16:00:00,28.594517,10.885529
"690",2020-05-09 17:00:00,28.348713,17.74466
"691",2020-05-09 18:00:00,26.420174,19.916397
"692",2020-05-09 19:00:00,29.827904,23.470993
"693",2020-05-09 20:00:00,28.291512,14.743561
"694",2020-05-09 21:00:00,28.82249,9.344666
"695",2020-05-09 22:00:00,30.993471,2.6629944
"696",2020-05-09 23:00:00,25.567604,9.72757
"697",2020-05-10 00:00:00,23.023119,9.904175
"698",2020-05-10 01:00:00,21.26744,2.910843
"699",2020-05-10 02:00:00,19.469976,3.1798248
"700",2020-05-10 03:00:00,18.391735,3.3664398
"701",2020-05-10 04:00:00,15.4800005,360
"702",2020-05-10 05:00:00,14.759999,360
"703",2020-05-10 06:00:00,13.32,360
"704",2020-05-10 07:00:00,12.245294,358.3153
"705",2020-05-10 08:00:00,6.792466,237.99463
"706",2020-05-10 09:00:00,7.5599995,270
"707",2020-05-10 10:00:00,6.5693827,350.5377
"708",2020-05-10 11:00:00,14.05845,13.324524
"709",2020-05-10 12:00:00,23.933908,15.708633
"710",2020-05-10 13:00:00,31.559088,11.181747
"711",2020-05-10 14:00:00,37.490158,11.633621
"712",2020-05-10 15:00:00,41.514103,11.504822
"713",2020-05-10 16:00:00,42.084602,10.348679
"714",2020-05-10 17:00:00,41.730507,10.437485
"715",2020-05-10 18:00:00,38.548588,11.309921
"716",2020-05-10 19:00:00,34.94968,11.888657
"717",2020-05-10 20:00:00,29.96662,16.039932
"718",2020-05-10 21:00:00,25.849905,12.874985
"719",2020-05-10 22:00:00,23.319553,8.880646
"720",2020-05-10 23:00:00,21.791153,7.594635
"721",2020-05-11 00:00:00,19.44,360
"722",2020-05-11 01:00:00,18.751125,356.69812
"723",2020-05-11 02:00:00,18.486622,353.29016
"724",2020-05-11 03:00:00,17.026896,346.5514
"725",2020-05-11 04:00:00,15.141414,341.99585
"726",2020-05-11 05:00:00,13.570615,338.1986
"727",2020-05-11 06:00:00,10.990322,328.39252
"728",2020-05-11 07:00:00,9.178235,318.17984
"729",2020-05-11 08:00:00,5.8048253,277.125
"730",2020-05-11 09:00:00,5.2416787,344.0546
"731",2020-05-11 10:00:00,12.015589,8.615646
"732",2020-05-11 11:00:00,19.734436,14.796753
"733",2020-05-11 12:00:00,25.764534,15.395554
"734",2020-05-11 13:00:00,30.5173,17.152405
"735",2020-05-11 14:00:00,31.655441,17.198517
"736",2020-05-11 15:00:00,35.406506,18.98761
"737",2020-05-11 16:00:00,37.690125,17.223434
"738",2020-05-11 17:00:00,37.003025,19.316345
"739",2020-05-11 18:00:00,34.22841,22.249008
"740",2020-05-11 19:00:00,33.231335,22.954086
"741",2020-05-11 20:00:00,30.121912,24.72731
"742",2020-05-11 21:00:00,26.727423,27.255325
"743",2020-05-11 22:00:00,22.728518,29.40718
"744",2020-05-11 23:00:00,19.881649,31.67546
"745",2020-05-12 00:00:00,17.906157,30.173508
"746",2020-05-12 01:00:00,17.068707,27.645966
"747",2020-05-12 02:00:00,16.516901,20.409882
"748",2020-05-12 03:00:00,14.685176,11.309921
"749",2020-05-12 04:00:00,12.964998,358.40887
"750",2020-05-12 05:00:00,12.849528,348.69006
"751",2020-05-12 06:00:00,13.207634,342.5528
"752",2020-05-12 07:00:00,12.904882,337.0113
"753",2020-05-12 08:00:00,11.119281,330.94543
"754",2020-05-12 09:00:00,9.83268,336.25052
"755",2020-05-12 10:00:00,7.072878,345.25644
"756",2020-05-12 11:00:00,5.4477882,352.40536
"757",2020-05-12 12:00:00,4.802999,12.994629
"758",2020-05-12 13:00:00,6.6087217,29.357742
"759",2020-05-12 14:00:00,9.085988,33.690063
"760",2020-05-12 15:00:00,14.336861,28.495636
"761",2020-05-12 16:00:00,19.803272,27.030853
"762",2020-05-12 17:00:00,26.886963,26.221954
"763",2020-05-12 18:00:00,27.475807,31.607498
"764",2020-05-12 19:00:00,26.865265,32.412292
"765",2020-05-12 20:00:00,26.072052,35.44571
"766",2020-05-12 21:00:00,24.522314,40.236343
"767",2020-05-12 22:00:00,21.638964,44.32596
"768",2020-05-12 23:00:00,18.218275,52.22432
